image_id,hash_method,attack_type,target_image_id,target_hash_hex,step,elapsed_ms,target_dist_raw,target_dist_norm,best_target_dist_norm,l2,linf,ssim,success,source_path,target_path
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,8,798.408,104.0,0.40625,0.3828125,4.196624279022217,0.007843166589736938,0.9953584671020508,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,8,741.953,98.0,0.3828125,0.3828125,4.329397678375244,0.007843166589736938,0.9986280798912048,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,9,865.304,104.0,0.40625,0.3828125,4.236969470977783,0.007843166589736938,0.9952247142791748,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,9,811.27,98.0,0.3828125,0.3828125,4.361602306365967,0.007843166589736938,0.9985913634300232,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,10,930.534,104.0,0.40625,0.3828125,5.474720478057861,0.011764734983444214,0.9921734929084778,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,10,882.904,100.0,0.390625,0.3828125,5.821207523345947,0.011764734983444214,0.9979841113090515,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,11,995.486,104.0,0.40625,0.3828125,5.926209926605225,0.011764734983444214,0.991200864315033,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,11,953.872,100.0,0.390625,0.3828125,6.19791841506958,0.011764734983444214,0.9976282119750977,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,12,1062.263,104.0,0.40625,0.3828125,6.027646064758301,0.011764734983444214,0.9908751249313354,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,12,1021.312,100.0,0.390625,0.3828125,6.280379772186279,0.011764734983444214,0.9975107908248901,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,13,1125.497,104.0,0.40625,0.3828125,6.08880090713501,0.011764734983444214,0.990641176700592,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,13,1091.279,100.0,0.390625,0.3828125,6.33113431930542,0.011764734983444214,0.9974349141120911,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,14,1189.289,104.0,0.40625,0.3828125,7.062328815460205,0.01568630337715149,0.9874173998832703,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,14,1165.875,100.0,0.390625,0.3828125,7.542311191558838,0.01568630337715149,0.9968453645706177,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,15,1261.538,104.0,0.40625,0.3828125,7.584717750549316,0.01568630337715149,0.9861095547676086,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,15,1235.068,102.0,0.3984375,0.3828125,8.02197265625,0.01568630337715149,0.9963982105255127,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,16,1332.308,104.0,0.40625,0.3828125,7.729067325592041,0.01568630337715149,0.9856003522872925,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,16,1303.779,102.0,0.3984375,0.3828125,8.143628120422363,0.01568630337715149,0.9962130188941956,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,17,1399.451,104.0,0.40625,0.3828125,7.815853118896484,0.019607871770858765,0.985268771648407,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,17,1373.902,102.0,0.3984375,0.3828125,8.217512130737305,0.019607841968536377,0.996088445186615,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,18,1470.459,104.0,0.40625,0.3828125,8.596900939941406,0.019607871770858765,0.9823178648948669,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,18,1457.831,102.0,0.3984375,0.3828125,9.191373825073242,0.019607871770858765,0.995545506477356,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,19,1574.907,106.0,0.4140625,0.3828125,9.140654563903809,0.019607871770858765,0.9807313084602356,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,19,1527.754,100.0,0.390625,0.3828125,9.762714385986328,0.019607871770858765,0.9950622916221619,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,20,1639.313,106.0,0.4140625,0.3828125,9.320958137512207,0.019607871770858765,0.9800646305084229,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,20,1597.285,100.0,0.390625,0.3828125,9.923730850219727,0.019607871770858765,0.9948174357414246,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,21,1704.476,106.0,0.4140625,0.3828125,9.438383102416992,0.02352944016456604,0.979611873626709,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,21,1665.997,100.0,0.390625,0.3828125,10.03292179107666,0.02352944016456604,0.99463951587677,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,22,1776.686,106.0,0.4140625,0.3828125,10.067619323730469,0.02352944016456604,0.9772518277168274,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,22,1732.072,100.0,0.390625,0.3828125,10.807952880859375,0.02352944016456604,0.994110107421875,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,23,1847.402,108.0,0.421875,0.3828125,10.603819847106934,0.02352944016456604,0.9753956198692322,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,23,1796.625,102.0,0.3984375,0.3828125,11.427183151245117,0.02352944016456604,0.9935930967330933,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,24,1918.745,108.0,0.421875,0.3828125,10.822357177734375,0.027451008558273315,0.9746326804161072,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,24,1862.632,102.0,0.3984375,0.3828125,11.631279945373535,0.027451008558273315,0.9932931661605835,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,25,1990.814,108.0,0.421875,0.3828125,10.97077465057373,0.027451008558273315,0.9740641713142395,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,25,1929.389,102.0,0.3984375,0.3828125,11.77779769897461,0.027451008558273315,0.9930568337440491,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,26,2063.873,108.0,0.421875,0.3828125,11.483081817626953,0.027451008558273315,0.9721944332122803,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,26,2004.435,100.0,0.390625,0.3828125,12.407424926757812,0.027451008558273315,0.9925486445426941,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,27,2136.865,108.0,0.421875,0.3828125,11.994709968566895,0.03137257695198059,0.970328152179718,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,27,2076.525,100.0,0.390625,0.3828125,13.003983497619629,0.0313725471496582,0.9920443296432495,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,28,2211.626,108.0,0.421875,0.3828125,12.245786666870117,0.03137257695198059,0.9694520235061646,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,28,2148.548,100.0,0.390625,0.3828125,13.269023895263672,0.03137257695198059,0.9916960000991821,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,29,2288.912,108.0,0.421875,0.3828125,12.430397987365723,0.03137257695198059,0.9687604308128357,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,29,2241.917,100.0,0.390625,0.3828125,13.45415210723877,0.03137257695198059,0.9914049506187439,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,30,2364.564,108.0,0.421875,0.3828125,12.858667373657227,0.03137257695198059,0.9672191739082336,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,30,2315.865,100.0,0.390625,0.3828125,13.969066619873047,0.03137257695198059,0.990924060344696,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,31,2438.076,108.0,0.421875,0.3828125,13.334644317626953,0.035294145345687866,0.9654585123062134,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,31,2389.252,100.0,0.390625,0.3828125,14.523627281188965,0.035294145345687866,0.9904186725616455,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,32,2511.926,106.0,0.4140625,0.3828125,13.608116149902344,0.035294145345687866,0.9644772410392761,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,32,2456.581,98.0,0.3828125,0.3828125,14.830581665039062,0.035294145345687866,0.9900261163711548,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,33,2582.511,108.0,0.421875,0.3828125,13.821256637573242,0.035294145345687866,0.9636961221694946,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,33,2525.697,100.0,0.390625,0.3828125,15.05618953704834,0.035294145345687866,0.9896888732910156,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
n02102040_n02102040_1592,pdq,collision_whitebox_pdq_subset_T008,n03394916_45969,c850018ebdc3cc3919beb9d18581072fbde1f00f03fc27a1fe36815e1beed8e1,34,2654.236,106.0,0.4140625,0.3828125,14.197339057922363,0.03921571373939514,0.9623599648475647,0,./inputs/pdq_subset_10/n02102040_n02102040_1592.jpeg,data/imagenette2-320/train/n03394916/n03394916_45969.JPEG
n01440764_n01440764_8052,pdq,collision_whitebox_pdq_subset_T008,n03000684_2797,c934e6cf5a9fd9f2654d7b06989c0cda3f69033cc616e82a27a540d4f0c83737,34,2595.021,98.0,0.3828125,0.3828125,15.50184154510498,0.03921571373939514,0.9892058968544006,0,./inputs/pdq_subset_10/n01440764_n01440764_8052.jpeg,data/imagenette2-320/train/n03000684/n03000684_2797.JPEG
