image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,l2,linf,ssim,success,source_path
n01440764_4512__da0237bb9b,phash,evasion,4,477.327,6.0,0.09375,0.3584751486778259,0.003921598196029663,0.9998384714126587,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,5,534.223,6.0,0.09375,0.3915092647075653,0.003921598196029663,0.9997976422309875,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,6,590.984,6.0,0.09375,0.3946392238140106,0.003921598196029663,0.9997929334640503,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,7,654.204,6.0,0.09375,0.39629194140434265,0.003921598196029663,0.9997912645339966,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,8,712.593,6.0,0.09375,0.4004419147968292,0.003921598196029663,0.9997850656509399,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,9,768.788,6.0,0.09375,0.4317111074924469,0.003921598196029663,0.9997507333755493,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,10,825.011,6.0,0.09375,0.5605786442756653,0.003921598196029663,0.9996445178985596,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,11,882.651,6.0,0.09375,0.7683873176574707,0.003921598196029663,0.9994522333145142,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,12,940.8,6.0,0.09375,1.118795394897461,0.007843166589736938,0.9991047978401184,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,13,1001.825,6.0,0.09375,1.378954291343689,0.007843166589736938,0.9989960789680481,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,14,1062.291,6.0,0.09375,1.552441120147705,0.007843166589736938,0.9989902973175049,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,15,1124.244,6.0,0.09375,1.6710255146026611,0.007843166589736938,0.9989444017410278,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,16,1180.607,6.0,0.09375,1.755886435508728,0.007843166589736938,0.9989131689071655,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,17,1242.092,6.0,0.09375,1.8182508945465088,0.007843166589736938,0.9988792538642883,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,18,1302.133,6.0,0.09375,1.8652657270431519,0.007843166589736938,0.9988398551940918,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,19,1362.123,6.0,0.09375,1.9121177196502686,0.011764734983444214,0.9987851977348328,0,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
n01440764_4512__da0237bb9b,phash,evasion,20,1424.098,8.0,0.125,2.0045430660247803,0.011764734983444214,0.9986001253128052,1,inputs/inputs_500/n01440764_4512__da0237bb9b.jpeg
__HYPERPARAMS__,phash,evasion,0,0,,,,,,,source=inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg; lr=0.001; opt=Adam; ssim_w=5; edges_only=False; hamming_T=0.1; check_interval=1; threads=1; temperature=20.0
n03000684_15691__c28084ca1a,phash,evasion,1,126.921,0.0,0.0,0.0,0.0,0.0,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,2,347.668,0.0,0.0,0.0,0.0,0.0,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,3,388.12,0.0,0.0,0.0,0.0,0.0,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,4,426.576,0.0,0.0,0.3628033995628357,0.003921598196029663,0.999879777431488,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,5,467.195,0.0,0.0,0.3833722174167633,0.003921598196029663,0.9998295903205872,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,6,508.086,0.0,0.0,0.3875811696052551,0.003921598196029663,0.9998083710670471,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,7,545.477,0.0,0.0,0.3925880193710327,0.003921598196029663,0.999788761138916,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,8,591.4,0.0,0.0,0.40049949288368225,0.003921598196029663,0.9997709393501282,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,9,639.022,0.0,0.0,0.4318891763687134,0.003921598196029663,0.9995947480201721,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,10,685.356,0.0,0.0,0.5468022227287292,0.003921598196029663,0.9985430836677551,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,11,728.084,0.0,0.0,0.7125393748283386,0.003921598196029663,0.9964023232460022,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,12,775.026,2.0,0.03125,1.05985426902771,0.007843166589736938,0.9929806590080261,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,13,822.838,2.0,0.03125,1.233350396156311,0.007843166589736938,0.9894781708717346,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,14,865.705,2.0,0.03125,1.3625857830047607,0.007843166589736938,0.9868180751800537,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,15,907.988,2.0,0.03125,1.456666111946106,0.007843166589736938,0.9850479960441589,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,16,953.507,2.0,0.03125,1.5263267755508423,0.007843166589736938,0.9837170243263245,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,17,999.965,2.0,0.03125,1.5813599824905396,0.007843166589736938,0.982687771320343,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,18,1043.718,2.0,0.03125,1.6266238689422607,0.007843166589736938,0.9818501472473145,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,19,1087.396,2.0,0.03125,1.6925373077392578,0.011764734983444214,0.9810124635696411,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,20,1127.1,4.0,0.0625,1.8486359119415283,0.011764734983444214,0.9798257946968079,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,21,1167.09,4.0,0.0625,1.9183366298675537,0.011764734983444214,0.978418231010437,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,22,1210.262,4.0,0.0625,2.00468111038208,0.011764734983444214,0.9763081669807434,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,23,1250.292,4.0,0.0625,2.1227498054504395,0.011764734983444214,0.9731142520904541,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,24,1292.501,4.0,0.0625,2.2636420726776123,0.011764734983444214,0.9692878723144531,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,25,1332.042,4.0,0.0625,2.4032208919525146,0.011764734983444214,0.96562260389328,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,26,1375.343,4.0,0.0625,2.536160707473755,0.01568630337715149,0.9623866677284241,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,27,1422.011,4.0,0.0625,2.682307004928589,0.01568630337715149,0.9595943689346313,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,28,1464.036,4.0,0.0625,2.8058788776397705,0.01568630337715149,0.9570249915122986,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,29,1510.934,4.0,0.0625,2.8936924934387207,0.01568630337715149,0.9545723795890808,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,30,1553.003,4.0,0.0625,2.9773924350738525,0.01568630337715149,0.9522188305854797,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,31,1594.735,4.0,0.0625,3.065244436264038,0.01568630337715149,0.9497414231300354,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,32,1640.712,4.0,0.0625,3.1679697036743164,0.019607871770858765,0.9470356106758118,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,33,1682.613,6.0,0.09375,3.300260305404663,0.019607871770858765,0.9439380764961243,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,34,1725.886,6.0,0.09375,3.453641891479492,0.019607871770858765,0.9406707882881165,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,35,1770.383,6.0,0.09375,3.6005125045776367,0.019607871770858765,0.9375834465026855,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,36,1813.906,6.0,0.09375,3.730506420135498,0.019607871770858765,0.9347050786018372,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,37,1856.538,6.0,0.09375,3.8292624950408936,0.019607871770858765,0.9321741461753845,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,38,1899.514,6.0,0.09375,3.9199938774108887,0.02352944016456604,0.9297207593917847,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,39,1942.601,6.0,0.09375,4.008932590484619,0.02352944016456604,0.927442193031311,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,40,1985.274,6.0,0.09375,4.101377487182617,0.02352944016456604,0.9252353310585022,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,41,2025.85,6.0,0.09375,4.209936618804932,0.02352944016456604,0.9228844046592712,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,42,2069.372,6.0,0.09375,4.335298538208008,0.02352944016456604,0.9203662872314453,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,43,2112.324,6.0,0.09375,4.459825038909912,0.027450978755950928,0.9179616570472717,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,44,2159.861,6.0,0.09375,4.585799217224121,0.027451008558273315,0.9155799150466919,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,45,2203.366,6.0,0.09375,4.697778701782227,0.027451008558273315,0.9133955240249634,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,46,2246.119,6.0,0.09375,4.801351547241211,0.027451008558273315,0.9112587571144104,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,47,2289.2,6.0,0.09375,4.904638767242432,0.027451008558273315,0.9090079069137573,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,48,2329.371,6.0,0.09375,5.007961273193359,0.027451008558273315,0.9068934321403503,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,49,2376.446,6.0,0.09375,5.111044883728027,0.03137257695198059,0.904822051525116,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,50,2419.14,6.0,0.09375,5.210141181945801,0.03137257695198059,0.9027580618858337,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,51,2461.79,6.0,0.09375,5.311418533325195,0.03137257695198059,0.9008931517601013,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,52,2504.708,6.0,0.09375,5.4170308113098145,0.03137257695198059,0.8991305828094482,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,53,2549.774,6.0,0.09375,5.523066997528076,0.03137257695198059,0.8974490165710449,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,54,2591.587,6.0,0.09375,5.628509998321533,0.035294145345687866,0.8959490060806274,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,55,2635.14,6.0,0.09375,5.733109474182129,0.035294145345687866,0.8944317698478699,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,56,2678.993,6.0,0.09375,5.84036111831665,0.035294145345687866,0.8929123282432556,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,57,2723.832,6.0,0.09375,5.942309856414795,0.035294145345687866,0.8915660381317139,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,58,2766.679,6.0,0.09375,6.036931991577148,0.035294145345687866,0.8903939723968506,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,59,2810.68,6.0,0.09375,6.129677772521973,0.035294145345687866,0.8892632722854614,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,60,2851.333,6.0,0.09375,6.224328517913818,0.03921571373939514,0.88811194896698,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,61,2891.325,6.0,0.09375,6.319692611694336,0.03921571373939514,0.8869574666023254,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,62,2934.465,6.0,0.09375,6.413863182067871,0.03921571373939514,0.8858432769775391,0,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
n03000684_15691__c28084ca1a,phash,evasion,63,2973.284,8.0,0.125,6.507205963134766,0.03921571373939514,0.8847178816795349,1,inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg
