image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,l2,linf,ssim,success,source_path
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,3,477.112,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,3,480.682,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,3,478.326,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,4,523.785,1.0,0.010416666977107525,0.5483890175819397,0.003921598196029663,0.9999054670333862,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,5,690.587,2.0,0.02083333395421505,0.8163647651672363,0.003921598196029663,0.9998140931129456,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,4,713.018,0.0,0.0,0.35808879137039185,0.003921598196029663,0.9999473690986633,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,4,717.034,2.0,0.02083333395421505,0.5923386216163635,0.003921598196029663,0.999945342540741,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,4,713.474,1.0,0.010416666977107525,0.6178804039955139,0.003921598196029663,0.9999402761459351,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,6,799.634,2.0,0.02083333395421505,0.8606123924255371,0.003921598196029663,0.9997895956039429,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,7,935.69,2.0,0.02083333395421505,0.8987838625907898,0.003921598196029663,0.9997609853744507,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,5,952.632,1.0,0.010416666977107525,0.5914552211761475,0.003921598196029663,0.9998862147331238,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,5,954.523,3.0,0.03125,0.9799764156341553,0.003921598196029663,0.999884843826294,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,5,955.811,2.0,0.02083333395421505,1.010852336883545,0.003921598196029663,0.9998789429664612,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,8,1048.238,2.0,0.02083333395421505,0.9367051124572754,0.003921598196029663,0.9997295141220093,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,9,1188.37,2.0,0.02083333395421505,0.96795254945755,0.003921598196029663,0.9997053146362305,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,6,1206.018,3.0,0.03125,1.0740731954574585,0.003921598196029663,0.9998728632926941,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,6,1209.472,3.0,0.03125,1.0383867025375366,0.003921598196029663,0.999876081943512,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,6,1205.723,1.0,0.010416666977107525,0.6288220286369324,0.003921598196029663,0.999879777431488,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,10,1282.04,2.0,0.02083333395421505,0.9948039054870605,0.003921598196029663,0.9996817708015442,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,11,1427.456,2.0,0.02083333395421505,1.0204145908355713,0.003921598196029663,0.9996615648269653,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,7,1450.095,3.0,0.03125,1.0848791599273682,0.003921598196029663,0.999869167804718,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,7,1447.203,3.0,0.03125,1.122979998588562,0.003921598196029663,0.9998727440834045,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,7,1446.693,1.0,0.010416666977107525,0.6594884395599365,0.003921598196029663,0.9998750686645508,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,12,1528.752,3.0,0.03125,1.1871347427368164,0.007843166589736938,0.9995793104171753,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,13,1666.481,4.0,0.0416666679084301,1.3638041019439697,0.007843166589736938,0.9994820356369019,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,8,1679.196,3.0,0.03125,1.1312689781188965,0.003921598196029663,0.9998601675033569,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,8,1675.169,0.0,0.0,0.694394588470459,0.003921598196029663,0.9998652338981628,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,8,1675.675,3.0,0.03125,1.1648379564285278,0.003921598196029663,0.9998674392700195,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,14,1806.302,4.0,0.0416666679084301,1.437638759613037,0.007843166589736938,0.9994202256202698,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,9,1895.905,3.0,0.03125,1.1693971157073975,0.003921598196029663,0.9998505711555481,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,9,1890.986,3.0,0.03125,1.1989487409591675,0.003921598196029663,0.9998595118522644,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,9,1890.458,0.0,0.0,0.7298122644424438,0.003921598196029663,0.9998523592948914,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,15,1923.271,5.0,0.0520833358168602,1.492011308670044,0.007843166589736938,0.9993653297424316,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,16,2098.396,5.0,0.0520833358168602,1.5361191034317017,0.007843166589736938,0.9993089437484741,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,10,2126.253,3.0,0.03125,1.2251999378204346,0.003921598196029663,0.999851405620575,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,10,2126.255,1.0,0.010416666977107525,0.7600057125091553,0.003921598196029663,0.9998422861099243,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,10,2127.538,3.0,0.03125,1.201773762702942,0.003921598196029663,0.9998421669006348,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,17,2185.919,5.0,0.0520833358168602,1.5742155313491821,0.007843166589736938,0.9992485642433167,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,18,2338.756,5.0,0.0520833358168602,1.6091052293777466,0.007843166589736938,0.9991998076438904,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,11,2355.061,1.0,0.010416666977107525,0.785743772983551,0.003921598196029663,0.999832034111023,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,11,2355.324,3.0,0.03125,1.246781349182129,0.003921598196029663,0.9998452663421631,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,11,2358.772,3.0,0.03125,1.2299230098724365,0.003921598196029663,0.9998334646224976,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,19,2439.846,5.0,0.0520833358168602,1.6463490724563599,0.011764705181121826,0.9991495609283447,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,20,2565.144,5.0,0.0520833358168602,1.7589186429977417,0.011764734983444214,0.9990589022636414,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,12,2584.203,3.0,0.03125,1.3679081201553345,0.007843166589736938,0.9998223781585693,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,12,2582.539,1.0,0.010416666977107525,0.8752744197845459,0.007843166589736938,0.9997923970222473,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,12,2587.777,3.0,0.03125,1.370816946029663,0.007843166589736938,0.9997934103012085,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00003351__a4591751d1,nhash,evasion,21,2676.462,9.0,0.09375,1.8774486780166626,0.011764734983444214,0.9989405870437622,1,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,13,2789.646,3.0,0.03125,1.5756949186325073,0.007843166589736938,0.9997848868370056,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,13,2789.197,3.0,0.03125,1.6137148141860962,0.007843166589736938,0.9997400641441345,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,13,2785.484,2.0,0.02083333395421505,0.9787437319755554,0.007843166589736938,0.9997445940971375,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,1,0.001,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,14,3013.733,3.0,0.03125,1.668276071548462,0.007843166589736938,0.9997643232345581,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,14,3013.157,3.0,0.03125,1.0357247591018677,0.007843166589736938,0.9997193217277527,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,14,3017.136,3.0,0.03125,1.7132902145385742,0.007843166589736938,0.9997172951698303,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,2,84.025,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,3,233.633,0.0,0.0,0.0,0.0,0.0,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,15,3241.119,3.0,0.03125,1.7298918962478638,0.007843166589736938,0.9997487664222717,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,15,3239.266,4.0,0.0416666679084301,1.7822871208190918,0.007843166589736938,0.9996995329856873,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,15,3235.639,3.0,0.03125,1.0808528661727905,0.007843166589736938,0.9996996521949768,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,4,326.236,2.0,0.02083333395421505,0.464916855096817,0.003921598196029663,0.9999180436134338,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,5,473.479,3.0,0.03125,0.6641823053359985,0.003921598196029663,0.9998699426651001,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,16,3475.74,3.0,0.03125,1.1184929609298706,0.007843166589736938,0.9996842741966248,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,16,3471.364,3.0,0.03125,1.7814974784851074,0.007843166589736938,0.9997345805168152,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,16,3474.379,4.0,0.0416666679084301,1.8400015830993652,0.007843166589736938,0.9996803998947144,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,6,560.405,3.0,0.03125,0.7086330652236938,0.003921598196029663,0.9998643398284912,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,7,703.159,3.0,0.03125,0.7623695731163025,0.003921598196029663,0.9998611807823181,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,17,3700.284,3.0,0.03125,1.1526143550872803,0.007843166589736938,0.9996712803840637,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,17,3704.559,4.0,0.0416666679084301,1.892806053161621,0.007843166589736938,0.9996574521064758,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,17,3701.174,3.0,0.03125,1.8250763416290283,0.007843166589736938,0.9997205138206482,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,8,806.549,2.0,0.02083333395421505,0.8180961012840271,0.003921598196029663,0.9998543858528137,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,9,938.178,4.0,0.0416666679084301,0.8612108826637268,0.003921598196029663,0.9998445510864258,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,18,3929.99,3.0,0.03125,1.8647130727767944,0.007843166589736938,0.9997074604034424,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,18,3932.952,4.0,0.0416666679084301,1.9415370225906372,0.007843166589736938,0.9996300935745239,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,18,3929.44,3.0,0.03125,1.1813362836837769,0.007843166589736938,0.9996588230133057,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,10,1037.612,4.0,0.0416666679084301,0.9018756151199341,0.003921598196029663,0.9998284578323364,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,11,1169.536,4.0,0.0416666679084301,0.9399584531784058,0.003921598196029663,0.9998145699501038,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,19,4165.436,4.0,0.0416666679084301,1.9005937576293945,0.011764705181121826,0.9996932744979858,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,19,4168.917,4.0,0.0416666679084301,1.9842479228973389,0.011764705181121826,0.9996074438095093,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,19,4165.167,2.0,0.02083333395421505,1.211237907409668,0.011764705181121826,0.9996424913406372,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,12,1264.419,4.0,0.0416666679084301,1.107133388519287,0.007843166589736938,0.9997638463973999,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,13,1409.809,5.0,0.0520833358168602,1.255753517150879,0.007843166589736938,0.9997215867042542,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,20,4414.048,4.0,0.0416666679084301,2.105663299560547,0.011764734983444214,0.9995450973510742,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,20,4410.341,3.0,0.03125,1.286937952041626,0.011764734983444214,0.9995979070663452,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,20,4410.664,4.0,0.0416666679084301,2.0022132396698,0.011764734983444214,0.9996660351753235,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,14,1529.513,6.0,0.0625,1.341216802597046,0.007843166589736938,0.9996971487998962,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,15,1661.219,6.0,0.0625,1.411454439163208,0.007843166589736938,0.9996770620346069,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,21,4656.839,4.0,0.0416666679084301,2.110128402709961,0.011764734983444214,0.9996347427368164,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,21,4656.435,4.0,0.0416666679084301,1.3520371913909912,0.011764734983444214,0.9995582699775696,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,21,4660.197,4.0,0.0416666679084301,2.2521963119506836,0.011764734983444214,0.999488115310669,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,16,1768.558,6.0,0.0625,1.4760267734527588,0.007843166589736938,0.9996547102928162,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,17,1862.22,6.0,0.0625,1.5326714515686035,0.007843166589736938,0.9996336698532104,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00003620__a6e4864228,nhash,evasion,22,4854.844,4.0,0.0416666679084301,2.35754132270813,0.011764734983444214,0.9994392991065979,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003620__a6e4864228.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,22,4851.04,4.0,0.0416666679084301,1.3955825567245483,0.011764734983444214,0.9995331168174744,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
ILSVRC2012_val_00009111__afa522e7eb,nhash,evasion,22,4851.467,4.0,0.0416666679084301,2.194376230239868,0.011764734983444214,0.999609112739563,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00009111__afa522e7eb.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,18,1991.501,6.0,0.0625,1.5870052576065063,0.007843166589736938,0.999610185623169,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00022792__914a966190,nhash,evasion,19,2088.484,6.0,0.0625,1.6490139961242676,0.011764734983444214,0.9995807409286499,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00022792__914a966190.jpeg
ILSVRC2012_val_00014381__cdfef1d2c9,nhash,evasion,23,5074.452,4.0,0.0416666679084301,1.432591438293457,0.011764734983444214,0.9995137453079224,0,/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00014381__cdfef1d2c9.jpeg
