image_id,threshold,success,steps,dist_norm,dist_raw,l2,l_inf,ssim,time_ms,orig_hash_hex,final_hash_hex
ILSVRC2012_val_00036282__912a02449b,0.08,1,16,0.0859375,22,2.451955795288086,0.007843166589736938,0.9982209801673889,2523.6156070000106,a7b4061bf659b3f051e5cccbcdccb0767820bbb0443abc907968af96d816ac67,a7b4061bf659b3f051e1edc3cdcdb0767a26bb304d38b8107968a616d812fce5
ILSVRC2012_val_00042802__b3ec497cae,0.08,1,20,0.09375,24,3.212592840194702,0.011764734983444214,0.9980369210243225,2873.5249189999195,b71083ccc9e0edd7e6367238f04ebd8058ec104dfcf35e21ff3b9eb251c0041f,b708820cc9e0fdffe6357220605ebd8058ac104ffea35e21ff3f9eb651e8041f
ILSVRC2012_val_00042982__8cc7dceb6d,0.08,1,44,0.0859375,22,5.891219615936279,0.027450978755950928,0.9769228100776672,7625.203394999971,c3da09d8c8b86aab5c837c156e7e8557c0c217ea8561d8a25af6c8546aea35ff,c3da01d9c9386aab5c837c057c7e8057c0e217eb8560dae258f7cb446a6a37fe
n01440764_10162__84cc2831d7,0.08,1,44,0.0859375,22,5.550764083862305,0.027451008558273315,0.9974257946014404,6132.141939000121,898afc893255d0c6c7594e2b0d64301f388ecbdec337e44f0e33f8743a7ecba8,89eaec883255d0c6c15d4e2f0d64301f388ecbd68337e4cfe623f8563a7eaba4
n01440764_10290__2bf754533f,0.08,1,35,0.0859375,22,5.089313983917236,0.019607871770858765,0.9938444495201111,5267.426588000035,c9674c9c649a32db1f6133e62736671ac89bcc9979cd9a643994271b33ac0773,c9e54c9c649a30c91f6133e62736671bd89dcc997bcd9e2039962653337c2673
n01440764_10320__a84a26b7eb,0.08,1,17,0.0859375,22,2.7296316623687744,0.007843166589736938,0.9986974596977234,2529.913591999957,e059e73de606da627da5a1d698374862c9a61d99b0d8ebd95208dd656993369e,e058e639e306da627da5a1de9e564866cd861d99b0d8eb5952188d656d3336de
n01440764_10331__0c3e3d0e12,0.08,1,33,0.0859375,22,4.534778118133545,0.019607871770858765,0.9932621121406555,4976.266745999965,b31cdc13f8ef0cae2c063cd5e70df0b8d2d852481d70a593a4bda2be82362fbe,b31fd813f8e70c2e28163cd4a70ff0b8d2ca52091d31a583a4bfa2b682372fff
n01440764_10740__1fa155594a,0.08,1,59,0.0859375,22,7.545533180236816,0.039215683937072754,0.9940735697746277,8734.62334299984,c6733c734e62c69c2f0d700893ddcda624bf937acb85a09c72da394d85277c8b,c6733c734e63c6182f297008b3dfcfa6249f9b7aeb0d219c71da194d8566748a
n01440764_10792__c09c6684ae,0.08,1,20,0.0859375,22,3.1483798027038574,0.011764734983444214,0.9792993068695068,3392.0778159999827,96d1348fe94a4b5ac9266429f35a33c59e25493cb4c33612699fca694d3cade7,96d1348fe9434b7ac9266529e35a30c59e31493cb4c3365259dfee49592cedc3
n01440764_1091__2d7a0cfe2d,0.08,1,17,0.0859375,22,2.8586997985839844,0.007843166589736938,0.9971372485160828,3358.5932500000126,cf96660e6e1f8f90cce038f199d961913911cf236333196596c771639ceee383,c790660f6e1f8fd8cce038f999d161903991ce3363b11965968773739c6ec6c3
n01440764_11011__cf89eb88d6,0.08,1,47,0.0859375,22,5.297557353973389,0.027451008558273315,0.9950464367866516,7857.799838999654,93b2db093a0d1bcb542d9214a3f98c51a49e61a6bd36ce3e5b61d6c31ecedb48,93b3db0d3a451bc9142dd214a3f1ac5ba49e61a6bd34ce34db61b6c15e4eda4c
n01440764_11331__6fd81c874c,0.08,1,55,0.0859375,22,6.899946212768555,0.035294145345687866,0.9941842555999756,6943.971013999999,94692ca53c16e3d633c6bf0a31ed27932316631ad76509c7a8e74c11cef93ad9,94692ca5bc56e1d632c6bf0a31e56596a316631ec72509c3a8a74e57cef872d9
n01440764_11420__dc304ee09f,0.08,1,29,0.0859375,22,4.3286638259887695,0.01568630337715149,0.9966858625411987,4458.328393000102,fff59f99fa02c9033c038c8fe52f3b0bc89764b634364cf036ecf13198f18344,ffdf9f91fa02c9023c028c8fe52f3b19c99764a634164df432ecf13989c1834f
n01440764_11602__87c5c2a22f,0.08,1,16,0.0859375,22,2.7352514266967773,0.007843166589736938,0.9986380934715271,2499.3309470000895,9759a4a7e4e6d34919e60c9b1a1829d3b613e66cf7c9496909862c96ae6df593,9719a487e4e6d35919e60c911a1c29d3b633e36cf3f95b61098628d6a679f587
n01440764_11750__62b6589c84,0.08,1,16,0.0859375,22,2.7514829635620117,0.007843166589736938,0.9983253479003906,2967.690089000371,944d39ca09aac3743926378b32d5cc4ef4a3c8bc1bf82d89e237dfcc18d1623f,94dd38ee09aa43353906378932dfcc4ef523c8b41b7825c9ee37dfcc18c1423f
n01440764_12040__85191f9e70,0.08,1,23,0.0859375,22,3.344813108444214,0.011764734983444214,0.9985462427139282,3856.3780019999285,a7f1f1f070cb4f1dce2dd8634b40ada0b40ccedfa53abda5b1c4c10c29b236f4,a7d1f1f070cb4f19ce29d8f34341ada0b44cce4fa519b1a5b1e6c58429b236fe
n01440764_12151__a2278c9f4f,0.08,1,24,0.0859375,22,3.3975181579589844,0.011764734983444214,0.9982132315635681,4651.176211999882,f4ccb38cd97887323433b662439d2c6cdd996671c9b13711d8eef31a84ea9d18,f4c8b38cd9688f323073b47243982c6dcf996271cbb13711d8dff7188cea9d11
n01440764_12182__d1eb3ab858,0.08,1,28,0.0859375,22,4.152968883514404,0.01568630337715149,0.99741530418396,4696.049293000215,f666f964e336a23394b9db17399d228946c45dd138564d995e717c8c694c855e,f644f964e332a333943bdb1639dd269d46a65dd2385649b95e617c88694ca54e
n01440764_12571__b9d111e80d,0.08,1,29,0.0859375,22,4.148947238922119,0.01568630337715149,0.9969151616096497,5306.078210000123,bb9c8ddd6cb5ee369262f366f9263c93705bd30b33433b0bc316ec588c58c908,bbbc8ddc2cbdee359268f366f9263cd37019d318315b390fc316ec388c58c909
n01440764_1310__c51bb861d7,0.08,1,15,0.0859375,22,2.4298224449157715,0.007843166589736938,0.9986964464187622,1943.661660000089,8b2d536c24b2678aa4b45cd9bb83536ae63409e7ad154ceef89b4b1886367ae5,8b251b6424b2678aacf45cd9bb87536ae2304de7a5354eecf8994b18a4372ee5
n01440764_14172__97201b1188,0.08,1,12,0.0859375,22,2.067741632461548,0.007843166589736938,0.992108166217804,2115.918210000018,9334392d7b928679b4d36ec2c6bcb16ab25c36996263cd5c1eac54b26b48b2cd,933439297a968639b4d36ec2c6bfb14aa24c36986363cd581ea4c1b36f59b2dd
n01440764_14232__6191e7fc92,0.08,1,20,0.0859375,22,3.1192891597747803,0.011764734983444214,0.9982280135154724,4100.148049999916,e26fbf3cd7a8058879188fd65b96bf020e43f34e4e20798696f868f2c74c63a1,e06fbf3cd1e805c8791887d64b9ebd261e43f04e4e2079c29eb960f3c74c63a3
n01440764_18220__22334a92a3,0.08,1,23,0.0859375,22,3.4477570056915283,0.011764734983444214,0.9973465800285339,4195.166911999877,fafc97aa81c18e15d086f02a6287bbb827f433f823479abec83863c46be59f82,eafc87ea81419e15d407f030628fbbb827da33e823471abfc83863c46be78f83
n01440764_190__b2c283e02f,0.08,1,33,0.0859375,22,4.822540760040283,0.019607871770858765,0.9959486722946167,5269.810664000033,e62f9199ca7618eb0dc45e2ee299a70d30f163672316b436e6ed8bde18e9118b,e62f9198ce5678eb0dc41c2ee199a70d50f162672707b436e6a5ebde18f8158b
n01440764_2001__4a08d0940a,0.08,1,35,0.0859375,22,4.564901351928711,0.019607871770858765,0.9978792667388916,4862.410001000171,f062ce2748e0eb89f2c5b4cf1f572fa5e138c1115ea8313327afe6c9cc2f7181,f073ce2740b0eb29f2d5b4df1f476fa5e3b8d1111a38313327af8649cc2f7180
n01440764_2121__bc5e50735a,0.08,1,26,0.0859375,22,3.5746235847473145,0.01568630337715149,0.9957124590873718,4322.937531999742,daa6690036b9128aaa155ddea1283ef5fb56878a39e6e2191ffaf8012fba194d,daa7690036a912aaaa155dcea3283ef5db52858979e7e2191df6f0054ebe194f
n01440764_25090__be6855a4b6,0.08,1,9,0.0859375,22,1.8279685974121094,0.003921598196029663,0.9989655017852783,1577.4328010002137,c1d1940881c79911d68ee080cb31f0cdef3658657d8772207fff7da5729a6db1,c177940887e79811d68be080cb31f0cdef3258647d0f72205df67d2573da6db3
n01440764_2690__0c8f7b6563,0.08,1,59,0.0859375,22,6.759650230407715,0.039215683937072754,0.994245171546936,7734.80134600004,c4129e8b3a25c92436d2955a32c99da2e5562b55daa5a5aab6dafa5595b5a52e,c4129ed34a65492436d2955a36c99da2e5d22b75daada5a2b64af25794b5b42f
n01440764_29551__36cfe58fe7,0.08,1,134,0.0859375,22,10.263429641723633,0.09019607305526733,0.9906825423240662,18827.99774799969,e3c5812c3c3bd9b323633414ddc164b4843ee9695d8b8e7281dcb43d7389dcf3,e3c5812e3c39d9332363369cdf4074bda63ee9695d838e7280dc342d238cdcf3
n01440764_29670__1d5674f1bc,0.08,1,21,0.0859375,22,3.599764823913574,0.011764734983444214,0.9958093166351318,3388.6036670000976,cccc4ccc30cc5f32f33d666593323318666533f3331cce34d333337336633333,cccc5ccc70cd4b32b30d66659b323318666d33f33319ce2c8f33b3b336623333
n01440764_29731__2dc679779c,0.08,1,24,0.0859375,22,3.410748243331909,0.011764734983444214,0.998186469078064,3704.4561850002538,b6aa1af02afb2a8fa88689b726952644b2d1958f7644f3591f453d36859fc764,b7aa1af02aeb2a8fa886a8b626952e58b2d5f5877604b3991f451d328d97e764
n01440764_30331__75048cf1c5,0.08,1,96,0.0859375,22,9.52933406829834,0.0627451241016388,0.9921395778656006,14271.912470999723,d1a7dab2265c213db40b356361997389fec8e7b89a8c666426c3db6424e566f3,d1a7dab2225c213cb46325637199f319fec8e5f89a04e6e526d0db2434e566f3
n01440764_3271__3b1ac301ba,0.08,1,21,0.0859375,22,3.2949042320251465,0.011764734983444214,0.9948773384094238,4023.8534459999755,b53993286796ccd999c71334e679c6d14996e33ee659a99516b60ca418c95e9d,b53993b56716ccd999c7933cf679c6c14996c330e251ad9117b62ca418cd5a9d
n01440764_3781__88727fdf2f,0.08,1,20,0.0859375,22,2.9929044246673584,0.011764734983444214,0.9961511492729187,2851.1193929998626,dca90a530dfbf7247a96e40a83b4bb6d2fb6c6849896f24949f937039de41c98,dca90a530dbbf7267a97e44ac3b4bb6d2db6c4809c96f05b41f937039c869d82
n01440764_4512__da0237bb9b,0.08,1,16,0.0859375,22,2.5212178230285645,0.007843166589736938,0.9977664947509766,2351.522681000006,d93cf93e7954295e8d43cd474c864ca2a40af5e2bafa12aa78adeb450f4547b1,d93ef93e7956295e8d4b8d554c864ea2a40af5c23aea12aa328faf05cb5547b1
n01440764_5990__f7fa0a7a45,0.08,1,25,0.0859375,22,3.809506893157959,0.011764734983444214,0.9955005645751953,3485.519937999925,88ac72b9b2665613936774d3b0cdc69b53ae3866cb8e8ccda93159234747db34,88cc72b9b2665633936774d3b1ccc69f53ae31648a8e8c8d2931d937e5569b34
n01440764_6021__30512090c0,0.08,1,38,0.0859375,22,5.092529296875,0.02352944016456604,0.9955821633338928,6479.1519000000335,804d89b18f90930c52cf6bf68ce6adc16d0fd42e1adc8a5539835e4f626f2dee,900d89b38f90930c50c76bf68ee42dc52d0fd42e10fc8ad539db5e47734b2dee
n01440764_6301__aa1afb9c7a,0.08,1,62,0.0859375,22,6.884546756744385,0.03921571373939514,0.9956066608428955,8917.7476509999,f5e0dcd8da1fd965e582d5eaf45d99078929658a95ae2718325342207a8adfd5,f5e0d898d81fd965e5a6dceae45999170969678a958c27583253c0a07a9adfc7
n01440764_6870__21d917a66b,0.08,1,33,0.0859375,22,4.168461799621582,0.019607871770858765,0.9977006912231445,5396.345901999666,9644cd6f32c6c301d326935bc926f69a58d98a70cd19ecb496d26cbbe4e68d27,9644cd6f32c6c301d23693d3c936f69b68d98af0ec59ecb096f26d93e4e680a5
n01440764_7142__52fd32ed86,0.08,1,28,0.0859375,22,3.8601603507995605,0.01568630337715149,0.9976273775100708,5161.345573999824,9ace4cd948666733b373f24c09b63cd0d33bf3f73392af83381c374c83221c17,dac64cc948666731b271f2cc23b73cd8d33bf2f73312ef073819274cc3231c17
n01440764_7531__6c69bf3e5f,0.08,1,25,0.0859375,22,3.728966474533081,0.011764734983444214,0.9978321194648743,4046.2544160000107,a7a7936b067b1a6169e777966618c87963c186269866a3c73e1fa0f9a3499a59,a7a7936f16731e6069e767966618c8794bc9a6269866a3c33e0ba774a34b9a49
n01440764_8451__d530b4a930,0.08,1,17,0.0859375,22,3.1892457008361816,0.007843166589736938,0.9981585741043091,2514.7357450000527,c13bd7983580e007c2cc0fb06d23d2deb2f82b67c98ff0d634e3c3cfc3413d36,c133d3983584e007c2dc0ff02d27d2dd32fc2b67c98fd4d230e7e34fe7013536
n01440764_8531__95b67ff491,0.08,1,17,0.0859375,22,2.539599657058716,0.007843166589736938,0.9987366795539856,2747.176835999653,9f3cca4ce6c5a58b49275b6baa5855384ac9a3d36da6dac5ad969534d66c84d0,9e3cca4c66c1a5b949275b6baa5a55384ac9a0d36da6dac7bd974534965cc692
n01440764_8611__6819fb2e18,0.08,1,21,0.0859375,22,3.624312400817871,0.011764734983444214,0.9981047511100769,3350.824076000208,c8d7bc803f028663c6712f40a0ea847d1f859fe3f032b65abfe3e609b82f9be0,c8d7bc883f028663c2753fc0a0e2907d9f879ea3f0b2b25abf43e6293c0d9fe0
n01440764_8801__a988ea3fea,0.08,1,31,0.0859375,22,4.576680660247803,0.01568630337715149,0.996399998664856,4731.11877700012,bc15a0fe85fa5e216a71e47ee5b2a4b1809e8e3060764d2944b74d9dc78af2de,bc15a0fe85b85e236a75e47ee5b2a5b1829e8ed160564f6940a36495c798f2de
n01440764_9020__e1e97fa8bf,0.08,1,33,0.0859375,22,4.826042652130127,0.019607871770858765,0.9972869157791138,5407.233590000033,8ccc4cef7371538e30cec9ce9e316531cf1b326069e7b2462cecc5b1b61ac98d,8ccc4c437371d386310ecbce9e396731cf1b326069e7f64638e8c5b53612c9bd
n01440764_9191__df1edc0dc0,0.08,1,37,0.09375,24,5.539816379547119,0.019607871770858765,0.9940597414970398,6196.653423000043,898f2dcfa670a64fa1079dcd9895e41f970fdca4c219d427cc85da74f4bdcc10,890f2d8fa751a64fa5078dc9949de09f9f0f94b4c219d626dc85da35dcbdcc10
n01440764_9442__1e05a1aa7d,0.08,1,25,0.0859375,22,3.348681926727295,0.011764734983444214,0.9980133771896362,4257.914925000023,f64ea3cc12045bacad72b61243731b2abd1591bb73b32b323551d437ca938f59,f60ea3cc13045bacad72b63043771b3abd14919b5333a3333739d4334cb38f59
n01440764_9720__05c6bcba61,0.08,1,57,0.0859375,22,6.549529075622559,0.035294145345687866,0.9954128265380859,8017.389352999999,be644ec6849690d83f09e02739786db3f492c9392783824ff3790f16cc7a9f6c,be646ec6809690d03709e1ad39796db3d482c9b837838247f37c8f16cc769f66
n01440764_9811__296143ba43,0.08,1,28,0.0859375,22,4.027379989624023,0.01568630337715149,0.9980206489562988,4751.853538999967,e3cccd24f74df3744d2bc54b4a741dcad522da5248684ccf3ec42be5c33e3432,e3cdcd34f56ce3744d2bc54b4a701dead706da12ca694ccf2ac62b65c2363436
n02102040_1030__86000996b3,0.08,1,44,0.0859375,22,5.678083419799805,0.027451008558273315,0.9940153956413269,8425.475020999784,f193e9b1869b4246da669c5869d96465f64c60cdc1ddf99e9f2c32c8d9957418,f193e9b1869b4256da649c7048992665f64c60c5c1dd599e9f2f33d8d99e6d18
n02102040_1252__a5bbbf6174,0.08,1,40,0.0859375,22,5.529659271240234,0.02352944016456604,0.9958815574645996,6398.039740000058,abec7553809bcaa4f5422abd3efe615710ab2e7436a469ca6eb70e6b4484499b,bbe474538099caa4f5422ab937fe611711ab2e7036b529ca2bb70e7b4ccc41db
n02102040_1272__b14409f0ab,0.08,1,80,0.0859375,22,8.409360885620117,0.05098041892051697,0.9923700094223022,12473.54918200017,e40862303f998fcf43e66999481c0e0eb0c779e6fb64f63574ab3c0e8f5b40fc,e40862381df98fcf43e62999481c4e4eb0c759e7e964f23174abbcbe0b5342fc
n02102040_1292__c9bfabbd08,0.08,1,16,0.0859375,22,2.4542438983917236,0.007843166589736938,0.9983062744140625,3146.892169000239,e63cdedbcd43d9a41b98a65b646190c69b5e8d592cf9739673226a658ccc24ca,e63cfe1bcdc3d9a41b90a65964711ce49b868d492cd9739673326e65cccc34ca
n02102040_1310__7c55e5b306,0.08,1,27,0.0859375,22,3.5152878761291504,0.01568630337715149,0.997819721698761,5248.750524000116,be41c3bda5db5800aee3035cfc8c885377309b8bc84737a97b10ec6cd23e3f92,be41c3bda5df5800aea3034cf48d8c7367309b8fcc4727a83b12c4ed9a3e7f82
n02102040_1430__96d3f4c0c5,0.08,1,19,0.0859375,22,3.1180367469787598,0.011764734983444214,0.9987670183181763,3196.119802999874,dbdc3ad1969a9998d9639a2f59d9c98a48b6ad65738c949ca4c632f1b65148ce,9bd53ad1969a9b98d9639aa659d9e98accb5ad657b9c849da4c622d0965848ce
n02102040_1720__bc0616b1d7,0.08,1,69,0.0859375,22,6.777796745300293,0.04313728213310242,0.9943962097167969,10519.970233000095,acc16e94c5a8edee235cb153f4661b231ab82bdc6956b437f2360ad603f2d1b4,bcc06e14c528edee235cb113f4661b221ab82bdc297eb53bf2549a7603f2d0bd
n02102040_1760__71f522221c,0.08,1,29,0.0859375,22,4.005845546722412,0.01568630337715149,0.9981412887573242,3886.361461999968,e7b024b93cc9f2d6e2464d384991f0c95bbec966a654e739dc4b9c6283145dce,e73824a93ccbf2c6e2664d384991f0c95b9ec9e6a644ff38d86b9562833e598c
n02102040_1782__0913e15b25,0.08,1,26,0.0859375,22,3.519362688064575,0.01568630337715149,0.998336136341095,4932.710422000127,f04970139033d3043bce48b36ab99bace2982e326b876b8d1ffe72b27b60cd8d,f0487013803353043bc648fb6bb99bace298beb26b97618d1f7e74b26978cf0d
n02102040_2111__ec39e018cf,0.08,1,40,0.0859375,22,5.7537522315979,0.02352944016456604,0.9965757727622986,5511.72724900016,e4e780df99e1eed16f885a86c250863ab1e31ece5b72e1c5943697183d8a389f,e4e788f7b9f9eed16f885886c254943ab1e31ecc5977e1c1847696182d8a38ae
n02102040_2702__22c8a020f2,0.08,1,36,0.0859375,22,4.479099273681641,0.019607871770858765,0.9957330226898193,5231.289644000299,983133a1c239667f58a63cc6665824d790ef673a637a65c2b7443792b34a735b,982133add2b9667e58ee3cce665a24d790e7672a637a65c1b7c4271233587313
n02102040_2792__69a01aec83,0.08,1,27,0.0859375,22,4.201478958129883,0.01568630337715149,0.9952560663223267,4628.600583000207,876126f2b11491984ecb6d638dac2b14c96a9b255b96dadabecbb02d852cdf27,876126f0b13490986ecbed63892c0b14c96a5ba55094dadbaecbb86d853edf67
n02102040_2830__951910b270,0.08,1,59,0.0859375,22,6.800270080566406,0.03921571373939514,0.993666410446167,10301.796631999878,c6785cda39a7613633725e586c9cdc71a3242b26361a925a99db61879cfe94dc,c6785cdc39a76136b37656586c9c9cf1b3266b27361d925a98d361874cbc94d8
n02102040_3030__b9934cf0fc,0.08,1,21,0.0859375,22,3.3402788639068604,0.011764734983444214,0.998018741607666,3725.106687999869,af166801cd9aed9b397936fd34dc9e65d7249c8a66c261b019f466779249986c,af166801cd9aed9b397937ed3cdc9e64d7249c82e6c0619198ee66f2524d984d
n02102040_3141__66feef8519,0.08,1,108,0.0859375,22,9.635440826416016,0.07058826088905334,0.9909548759460449,14954.40925899993,92b27ded6d5f1596a2eda9db491acd4da77632649aca8b13634566842436b313,92b37d696d5d1596a2eda97b499acd4db7d632649aca8f32434576e434209313
n02102040_3162__34fa328933,0.08,1,27,0.0859375,22,3.9992079734802246,0.01568630337715149,0.9925588965415955,3861.3169349996497,cece6ce636138b31b9a7229c9b4c0533cd929e6d240c1c63c59634dede6939af,cece6ce636028b39b9a722989b2c0537c9928a6f64181c63e59635cfde4d39ee
n02102040_3420__fd4cf5661d,0.08,1,12,0.0859375,22,2.2479209899902344,0.007843166589736938,0.9987233281135559,1896.4221760002147,c9b0324d46639c6ce193db39ecc63cc7261ca0e7949e87197099eec676733378,cdb2324d06639c64e193da39d0c234c7263ca9e79c9e8799f099edce76733138
n02102040_3502__d8f21f20b3,0.08,1,22,0.0859375,22,3.467646837234497,0.011764734983444214,0.9956928491592407,3850.900057999752,8b1b3993a893724ea76cee669cc6e385331926f9cb359f6730e6998c97188923,cb1939b3b893724ea76caa669c46e7c4331f26d9c3379d6330e6998c9758818b
n02102040_352__fceac432da,0.08,1,62,0.0859375,22,6.569892883300781,0.03921571373939514,0.9947165846824646,10949.784434000321,f7c63cf2bf2c932d2619b3f3809e6f440c6d1285445e10db535b124bb791d2db,f7c63cf2bf28932d2619b3f2a0bc6b444c6d12cd445e105b1371125bb7b5ba4b
n02102040_3532__dcec66b438,0.08,1,35,0.0859375,22,4.479485511779785,0.019607871770858765,0.9947688579559326,6297.264713999994,979b36467073c9c9cc0cd2743342999f8cf08c2364dc4bd3d87799a5e4dd24db,939b36467072c9c9cc0dd07c3343d99f8cb0bc2366584bd2d9379ba5e4ad64d9
n02102040_3601__60f08bde42,0.08,1,36,0.0859375,22,4.213533401489258,0.019607871770858765,0.9961640238761902,6021.291519999977,e4c98fce3326333199b1cf323ccd3ccc6666e39b747a32719983c3c6332c9c98,e4c98dc633263339d991cf323ccd3ccc776ce399fc323273999183ce326c9c90
n02102040_3640__454220a612,0.08,1,16,0.09375,24,2.520812511444092,0.007843166589736938,0.9983932971954346,1973.258744999839,c11332c9ccec3336719bce4198997266dd9e113966e79998664c7e6699b364e6,c1133249ccec3336719bce6b989933669d9e31b1666799ba664d96c699316666
n02102040_390__8100876487,0.08,1,37,0.0859375,22,4.839981555938721,0.019607871770858765,0.9953178763389587,5645.923723999658,af4ca258e2d8d2ced1998fa7afa3ddf031c7879f963c908c921cf61f9146a0e0,af4ca258e29ad2c6d5918f878fa3dff031c6a6b7963c9298925cd61f9145a8e8
n02102040_3960__2d6486c3ae,0.08,1,451,0.0859375,22,18.46987533569336,0.2392157018184662,0.9703774452209473,58605.676027999834,d663b0c6cd981b9333c9fcec1f761d9bfbe3718c4e66c23031c371288c672187,d623b1c6cd89179333c9fcec1f3615bb7ae3f1cc4c77c230b1c67120846f2187
n02102040_4070__c8c4e860d6,0.08,1,36,0.0859375,22,4.416219234466553,0.019607871770858765,0.9960190057754517,5200.830679000319,cc8b69ad3270d37267266ccc8e4c6e792cf9b8ca318b71b199129e37cb4cb1c6,ce8b69a83278d372673666c58e4cee712cf9a8c8318951bb9b729e36cb44b1c6
n02102040_4492__1c4ea60109,0.08,1,28,0.0859375,22,4.111081600189209,0.01568630337715149,0.9978711009025574,4532.881017999898,fc167936c3bc3e071c7089f064c730c738696666e6e39ee9c4e64c8b180f378f,fc167934c3b83e071c7a88f067c730c338696476e6e396e3c4ee4c9d198f238e
n02102040_451__1807882f35,0.08,1,25,0.0859375,22,3.7889010906219482,0.011764734983444214,0.9977585077285767,3989.959117000126,98ccf3310e4618cc7733471918ec4ee671197f8be276d9c7847ea59b91d98626,98ccf3310e4e19c87733468978cc4ee67099ef9b6276d1cf867ea19b90c98726
n02102040_4670__5ca7c7bdd9,0.08,1,29,0.0859375,22,3.2782835960388184,0.01568630337715149,0.9973100423812866,4480.08826799969,e333dd8cdcc6c4ccd333d33389999cc6966e33333f39794840c4cc551bbb7301,f333dc8cd8c6e4ccd333d33188999ce69664333326337d4a44c6ccd71b9b7321
n02102040_5620__675d1ab53f,0.08,1,158,0.0859375,22,11.724530220031738,0.10588234663009644,0.9882914423942566,26235.950391000188,8b0caf1e6570509b9db195254ac3c74614b5b93191cfdbc6ce969ce4b24b339b,8b4c8f1e6570529b9db5956509d3c76616b5b93111cfd396ce1c9c64324bb19b
