image_id,hash_method,attack_type,step,elapsed_ms,dist_raw,dist_norm,best_dist_norm,flipped_bits,improved,grad_abs_mean,l2,linf,ssim,success,source_path
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,12,1422.224,2.0,0.0078125,0.0078125,2,0,0.04836772382259369,1.3538957834243774,0.007843166589736938,0.9972156882286072,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,13,1542.581,2.0,0.0078125,0.0078125,2,0,0.030474627390503883,1.4044582843780518,0.007843166589736938,0.9970057606697083,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,14,1664.174,2.0,0.0078125,0.0078125,2,0,0.030534908175468445,1.4520717859268188,0.011764734983444214,0.9968029856681824,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,15,1771.019,2.0,0.0078125,0.0078125,2,0,0.024392712861299515,1.602425217628479,0.011764734983444214,0.9961099624633789,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,16,1886.087,2.0,0.0078125,0.0078125,2,0,0.030526578426361084,1.5130243301391602,0.011764705181121826,0.9965303540229797,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,17,2002.618,2.0,0.0078125,0.0078125,2,0,0.024483676999807358,1.5393195152282715,0.011764705181121826,0.9964122176170349,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,18,2111.617,2.0,0.0078125,0.0078125,2,0,0.04068650305271149,1.728651523590088,0.011764705181121826,0.9954743981361389,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,19,2228.152,2.0,0.0078125,0.0078125,2,0,0.030509456992149353,1.7690058946609497,0.011764734983444214,0.995258629322052,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,20,2347.413,2.0,0.0078125,0.0078125,2,0,0.01630375348031521,1.7842923402786255,0.011764734983444214,0.9951778650283813,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,21,2467.619,2.0,0.0078125,0.0078125,2,0,0.032591599971055984,1.8235169649124146,0.011764734983444214,0.994963526725769,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,22,2586.623,4.0,0.015625,0.015625,4,1,0.02438107505440712,1.847749948501587,0.011764734983444214,0.9948278069496155,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,23,2707.789,2.0,0.0078125,0.015625,2,0,0.02441992238163948,1.8712377548217773,0.011764734983444214,0.9946961998939514,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,24,2828.034,2.0,0.0078125,0.015625,2,0,0.01625937968492508,1.8845250606536865,0.011764734983444214,0.9946220517158508,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,25,2948.275,2.0,0.0078125,0.015625,2,0,0.024454500526189804,1.7803664207458496,0.011764734983444214,0.9952000379562378,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,26,3068.493,4.0,0.015625,0.015625,4,0,0.036664631217718124,1.9449795484542847,0.011764734983444214,0.9942769408226013,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,27,3190.046,4.0,0.015625,0.015625,4,0,0.024414898827672005,1.8396464586257935,0.011764734983444214,0.9948762059211731,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,28,3309.198,4.0,0.015625,0.015625,4,0,0.01627604104578495,1.9696897268295288,0.011764734983444214,0.994134247303009,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,29,3433.77,4.0,0.015625,0.015625,4,0,0.01627604104578495,1.8537079095840454,0.011764734983444214,0.9947963356971741,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,30,3553.666,4.0,0.015625,0.015625,4,0,0.01627604104578495,1.981164813041687,0.011764734983444214,0.9940696358680725,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,31,3673.204,4.0,0.015625,0.015625,4,0,0.01627604104578495,1.8645401000976562,0.011764734983444214,0.9947412610054016,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,32,3792.873,4.0,0.015625,0.015625,4,0,0.016291864216327667,1.8780466318130493,0.011764734983444214,0.9946743249893188,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,33,3904.535,4.0,0.015625,0.015625,4,0,0.02441682294011116,2.0165064334869385,0.011764734983444214,0.9938552379608154,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,34,4018.631,4.0,0.015625,0.015625,4,0,0.02440234087407589,1.9125359058380127,0.011764734983444214,0.9944681525230408,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,35,4138.535,4.0,0.015625,0.015625,4,0,0.01627311110496521,1.9259456396102905,0.011764734983444214,0.9943996071815491,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,36,4258.745,4.0,0.015625,0.015625,4,0,0.01629546470940113,1.9371320009231567,0.011764734983444214,0.9943323731422424,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,37,4377.332,4.0,0.015625,0.015625,4,0,0.01627972349524498,1.9471803903579712,0.0156862735748291,0.9942764043807983,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,38,4498.406,4.0,0.015625,0.015625,4,0,0.024396896362304688,2.0853898525238037,0.0156862735748291,0.9934367537498474,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,39,4620.656,4.0,0.015625,0.015625,4,0,0.01627604104578495,1.9695802927017212,0.0156862735748291,0.9941402077674866,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,40,4742.745,4.0,0.015625,0.015625,4,0,0.0,1.969635009765625,0.0156862735748291,0.9941396713256836,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,41,4862.996,4.0,0.015625,0.015625,4,0,0.016260050237178802,1.98145592212677,0.011764734983444214,0.9940702319145203,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,42,4981.332,4.0,0.015625,0.015625,4,0,0.016307856887578964,1.992276668548584,0.0156862735748291,0.9940059185028076,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,43,5092.456,4.0,0.015625,0.015625,4,0,0.016263481229543686,2.002854585647583,0.0156862735748291,0.9939432740211487,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,44,5215.662,4.0,0.015625,0.015625,4,0,0.01627604104578495,2.1283860206604004,0.0156862735748291,0.9931635856628418,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,45,5336.659,4.0,0.015625,0.015625,4,0,0.016299232840538025,2.138381004333496,0.0156862735748291,0.9930979013442993,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,46,5451.824,4.0,0.015625,0.015625,4,0,0.024410374462604523,2.0359816551208496,0.0156862735748291,0.9937344193458557,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,47,5574.155,4.0,0.015625,0.015625,4,0,0.01630333624780178,2.0474607944488525,0.0156862735748291,0.9936621189117432,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,48,5698.664,4.0,0.015625,0.015625,4,0,0.024403678253293037,2.1828489303588867,0.0156862735748291,0.9928163290023804,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,49,5820.135,4.0,0.015625,0.015625,4,0,0.02441406063735485,2.0793192386627197,0.0156862735748291,0.993465781211853,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,50,5934.372,4.0,0.015625,0.015625,4,0,0.016309110447764397,2.089456558227539,0.0156862735748291,0.993405818939209,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,51,6049.478,4.0,0.015625,0.015625,4,0,0.016244225203990936,2.1006839275360107,0.0156862735748291,0.9933310747146606,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,52,6169.605,4.0,0.015625,0.015625,4,0,0.036674175411462784,2.2557101249694824,0.0156862735748291,0.992339015007019,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,53,6296.822,4.0,0.015625,0.015625,4,0,0.03662218153476715,2.1754989624023438,0.0156862735748291,0.9928579926490784,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,54,6417.953,4.0,0.015625,0.015625,4,0,0.016286171972751617,2.1884777545928955,0.0156862735748291,0.9927725791931152,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,55,6538.12,4.0,0.015625,0.015625,4,0,0.01627604104578495,2.309607744216919,0.0156862735748291,0.9919769167900085,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,56,6664.513,4.0,0.015625,0.015625,4,0,0.01627604104578495,2.1966211795806885,0.0156862735748291,0.9927167892456055,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,57,6783.551,4.0,0.015625,0.015625,4,0,0.02442854456603527,2.3298773765563965,0.0156862735748291,0.9918394684791565,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,58,6899.95,4.0,0.015625,0.015625,4,0,0.044785819947719574,2.389413595199585,0.0156862735748291,0.9914144277572632,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,59,7022.784,4.0,0.015625,0.015625,4,0,0.03670599311590195,2.4281258583068848,0.01568630337715149,0.9911339282989502,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,60,7145.588,4.0,0.015625,0.015625,4,0,0.030582420527935028,2.335731267929077,0.01568630337715149,0.9917700290679932,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,61,7268.691,4.0,0.015625,0.015625,4,0,0.024376049637794495,2.3565855026245117,0.019607841968536377,0.9916147589683533,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,62,7391.039,4.0,0.015625,0.015625,4,0,0.03564172983169556,2.5043938159942627,0.01568630337715149,0.9905725717544556,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,63,7506.287,4.0,0.015625,0.015625,4,0,0.0406632274389267,2.550063371658325,0.019607841968536377,0.9902306795120239,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,64,7626.55,4.0,0.015625,0.015625,4,0,0.030487101525068283,2.459042549133301,0.019607841968536377,0.9908828139305115,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,65,7747.594,4.0,0.015625,0.015625,4,0,0.040657952427864075,2.50455641746521,0.019607841968536377,0.9905411005020142,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,66,7870.054,4.0,0.015625,0.015625,4,0,0.035560473799705505,2.539496660232544,0.019607841968536377,0.9902631640434265,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,67,7993.155,4.0,0.015625,0.015625,4,0,0.0305344071239233,2.5656354427337646,0.019607841968536377,0.990070104598999,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,68,8112.968,4.0,0.015625,0.015625,4,0,0.024408577010035515,2.583677053451538,0.019607841968536377,0.9899378418922424,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,69,8226.602,6.0,0.0234375,0.0234375,6,1,0.030463742092251778,2.717437744140625,0.019607871770858765,0.9889248013496399,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,70,8340.622,6.0,0.0234375,0.0234375,6,0,0.030494052916765213,2.743683338165283,0.019607871770858765,0.9887247681617737,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,71,8454.407,6.0,0.0234375,0.0234375,6,0,0.03563364967703819,2.6576781272888184,0.019607841968536377,0.9893649220466614,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,72,8580.129,6.0,0.0234375,0.0234375,6,0,0.04069026932120323,2.8100688457489014,0.019607841968536377,0.9881959557533264,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,73,8709.229,6.0,0.0234375,0.0234375,6,0,0.02444290556013584,2.8267385959625244,0.019607841968536377,0.9880508780479431,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,74,8832.303,6.0,0.0234375,0.0234375,6,0,0.016237778589129448,2.8354246616363525,0.019607841968536377,0.9879816174507141,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,75,8954.642,6.0,0.0234375,0.0234375,6,0,0.02443268895149231,2.854832172393799,0.019607841968536377,0.9878141283988953,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,76,9081.801,6.0,0.0234375,0.0234375,6,0,0.024442028254270554,2.868929862976074,0.019607841968536377,0.9877051115036011,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,77,9205.533,6.0,0.0234375,0.0234375,6,0,0.030468804761767387,2.7747697830200195,0.019607841968536377,0.9884476065635681,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,78,9320.764,6.0,0.0234375,0.0234375,6,0,0.02443750388920307,2.900749921798706,0.019607871770858765,0.9874313473701477,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,79,9444.786,6.0,0.0234375,0.0234375,6,0,0.030515482649207115,2.9253249168395996,0.019607871770858765,0.9872241616249084,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,80,9567.129,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.81665301322937,0.019607871770858765,0.9880865216255188,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,81,9688.838,6.0,0.0234375,0.0234375,6,0,0.016255443915724754,2.8259222507476807,0.019607871770858765,0.9880112409591675,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,82,9811.648,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.9420130252838135,0.023529410362243652,0.9870762825012207,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,83,9925.508,6.0,0.0234375,0.0234375,6,0,0.01626892387866974,2.9499192237854004,0.019607871770858765,0.9870161414146423,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,84,10045.956,6.0,0.0234375,0.0234375,6,0,0.0,2.9499192237854004,0.019607871770858765,0.9870161414146423,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,85,10167.285,6.0,0.0234375,0.0234375,6,0,0.03658777102828026,2.863142728805542,0.023529410362243652,0.98770672082901,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,86,10287.851,6.0,0.0234375,0.0234375,6,0,0.024363074451684952,2.9892799854278564,0.023529410362243652,0.9866755604743958,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,87,10410.83,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.8799805641174316,0.023529410362243652,0.9875602722167969,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,88,10523.671,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.996032476425171,0.023529410362243652,0.9866151213645935,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,89,10645.262,6.0,0.0234375,0.0234375,6,0,0.0,2.996032476425171,0.023529410362243652,0.9866151213645935,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,90,10760.264,6.0,0.0234375,0.0234375,6,0,0.016264235600829124,3.0014607906341553,0.023529410362243652,0.9865650534629822,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,91,10885.467,6.0,0.0234375,0.0234375,6,0,0.016297558322548866,3.010316848754883,0.023529410362243652,0.9864780902862549,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,92,11005.356,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.90147066116333,0.023529410362243652,0.9873707294464111,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,93,11122.581,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,3.0185229778289795,0.023529410362243652,0.9864051938056946,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,94,11243.888,6.0,0.0234375,0.0234375,6,0,0.024437924847006798,2.9199864864349365,0.023529410362243652,0.9872093796730042,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,95,11368.15,6.0,0.0234375,0.0234375,6,0,0.0,2.920149803161621,0.023529410362243652,0.9872068762779236,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,96,11490.183,6.0,0.0234375,0.0234375,6,0,0.0,2.920255184173584,0.023529410362243652,0.9872050881385803,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,97,11615.947,6.0,0.0234375,0.0234375,6,0,0.024449894204735756,3.040639877319336,0.019607871770858765,0.9862167835235596,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,98,11738.031,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.9328274726867676,0.019607871770858765,0.9870961308479309,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,99,11858.34,6.0,0.0234375,0.0234375,6,0,0.016275998204946518,3.049790859222412,0.023529410362243652,0.9861436486244202,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,100,11979.576,6.0,0.0234375,0.0234375,6,0,0.0,3.049790859222412,0.023529410362243652,0.9861436486244202,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,101,12100.002,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.9416158199310303,0.023529410362243652,0.9870284199714661,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,102,12223.611,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,3.0563366413116455,0.023529410362243652,0.9860868453979492,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,103,12349.506,6.0,0.0234375,0.0234375,6,0,0.0,3.0563366413116455,0.023529410362243652,0.9860868453979492,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,104,12465.649,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,2.9495880603790283,0.023529410362243652,0.9869513511657715,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
ILSVRC2012_val_00003351__a4591751d1,pdq,evasion,105,12581.469,6.0,0.0234375,0.0234375,6,0,0.01627604104578495,3.0642213821411133,0.023529410362243652,0.9860031008720398,0,inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg
