image_id,threshold,success,steps,dist_norm,dist_raw,l2,l_inf,ssim,time_ms,orig_hash_hex,final_hash_hex
n01440764_10740__1fa155594a,0.3,1,790,0.3046875,78,28.562726974487305,0.32549020648002625,0.9095313549041748,86136.86407499973,c6733c734e62c69c2f0d700893ddcda624bf937acb85a09c72da394d85277c8b,ce352c64ce73c4302f3d751cf7d3cfe3ac1a584aef4903cd435248c58764f68a
n01440764_10792__c09c6684ae,0.3,1,162,0.3046875,78,16.20695686340332,0.11764705181121826,0.8700268268585205,20783.156247999614,96d1348fe94a4b5ac9266429f35a33c59e25493cb4c33612699fca694d3cade7,96b136d9e8654b76c9a52d3bea9850a79671098ef4f216d858cefe4511acec83
n01440764_1091__2d7a0cfe2d,0.3,1,77,0.3046875,78,9.94308090209961,0.05098041892051697,0.9730696082115173,9930.239855000309,cf96660e6e1f8f90cce038f199d961913911cf236333196596c771639ceee383,87006e0f6e998d48ec783cfa9932619838df8e3763d1986b0fa27bf49526c6da
n01440764_11011__cf89eb88d6,0.3,0,2000,0.28125,72,34.186641693115234,0.5882353186607361,0.7824020981788635,251510.1093369999,93b2db093a0d1bcb542d9214a3f98c51a49e61a6bd36ce3e5b61d6c31ecedb48,9387d92d38d51b4c1c2df314a0f7994ab4b261a59730f6b1cb23b6c9de14dae4
n01440764_11331__6fd81c874c,0.3,1,901,0.3046875,78,28.12218475341797,0.3137255012989044,0.9024807214736938,98537.65223500022,94692ca53c16e3d633c6bf0a31ed27932316631ad76509c7a8e74c11cef93ad9,96692ca5fcd0e1f2b6c29e1a09e46db6b717711f0f302950ada7cefec4a4422b
n01440764_11420__dc304ee09f,0.3,1,246,0.3046875,78,18.39312171936035,0.15686273574829102,0.9647976160049438,29495.733995000137,fff59f99fa02c9033c038c8fe52f3b0bc89764b634364cf036ecf13198f18344,dfdf9f91fa02c912287288dfed253a51899b66e6ba96c50e0264d6e9298e066f
n01440764_11602__87c5c2a22f,0.3,1,100,0.3046875,78,12.373442649841309,0.07058823108673096,0.9829833507537842,13896.105076999902,9759a4a7e4e6d34919e60c9b1a1829d3b613e66cf7c9496909862c96ae6df593,9218a586e4f7d27959a60c900a3d3d97a670f36dd33d5ef41cf638d2a459826e
n01440764_11750__62b6589c84,0.3,1,110,0.3046875,78,12.55463981628418,0.07450979948043823,0.9780391454696655,14222.804133999944,944d39ca09aac3743926378b32d5cc4ef4a3c8bc1bf82d89e237dfcc18d1623f,bcdd3cef2b624137190837b927ffc844d523c9d4834e65db7e044fcc1ce2111d
n01440764_12040__85191f9e70,0.3,1,396,0.3046875,78,22.823017120361328,0.24705883860588074,0.9581777453422546,48412.92322100025,a7f1f1f070cb4f1dce2dd8634b40ada0b40ccedfa53abda5b1c4c10c29b236f4,a7d9e1f170c14f09c4619ed36161a508b4ecea0e861df3a3d7a7e6801d3e18ff
n01440764_12151__a2278c9f4f,0.3,1,512,0.3046875,78,25.953411102294922,0.26274511218070984,0.9299124479293823,66299.06859099993,f4ccb38cd97887323433b662439d2c6cdd996671c9b13711d8eef31a84ea9d18,e5cbb38dd9278f362073347213922e0dce8960e19ba96b177899b5598dacaa37
n01440764_12182__d1eb3ab858,0.3,1,294,0.3046875,78,18.915464401245117,0.17647060751914978,0.9640775918960571,34492.53749699983,f666f964e336a23394b9db17399d228946c45dd138564d995e717c8c694c855e,f641fdc7e332b3b99c61df1439c864d946a35c42b90e492f58e588a169cf2d8d
n01440764_12571__b9d111e80d,0.3,1,625,0.3046875,78,25.801918029785156,0.27450981736183167,0.9117676019668579,80771.98783799986,bb9c8ddd6cb5ee369262f366f9263c93705bd30b33433b0bc316ec588c58c908,bfb48cd82eadee65965933a4f30734fa7898737031d8f114c15e6c209c58c779
n01440764_1310__c51bb861d7,0.3,1,146,0.3046875,78,14.573500633239746,0.10196077823638916,0.9795727133750916,16473.714383999777,8b2d536c24b2678aa4b45cd9bb83536ae63409e7ad154ceef89b4b1886367ae5,991519613492659bec551ce9b39f532a33385e43b1b6466cd1d9739ba4652ce7
n01440764_14172__97201b1188,0.3,1,98,0.3046875,78,12.34425163269043,0.06666669249534607,0.9023728370666504,13300.438975999896,9334392d7b928679b4d36ec2c6bcb16ab25c36996263cd5c1eac54b26b48b2cd,936d792268978438b4d26eeec417a545cf4c74d8736b8b5bb004c3b36e5bb15c
n01440764_14232__6191e7fc92,0.3,1,186,0.3046875,78,16.250099182128906,0.13333332538604736,0.9695583581924438,28057.03270999993,e26fbf3cd7a8058879188fd65b96bf020e43f34e4e20798696f868f2c74c63a1,f04ff23cc1e80cea751a84de410fb8267c87e0ce5e41b9c19f3971339f4f3583
n01440764_18220__22334a92a3,0.3,1,350,0.3046875,78,21.747264862060547,0.21176472306251526,0.9353750348091125,49450.60340999998,fafc97aa81c18e15d086f02a6287bbb827f433f823479abec83863c46be59f82,eafac6ea81229546d68de21462dc9d7423e226e4634f1a6d9a7263a44be7cf2b
n01440764_190__b2c283e02f,0.3,1,188,0.3046875,78,16.000585556030273,0.13333332538604736,0.9648621678352356,22728.0991560001,e62f9199ca7618eb0dc45e2ee299a70d30f163672316b436e6ed8bde18e9118b,e62795d0ce4278a301c41c1ee5d387d85df962637f2bb472d622ec5d497055b3
n01440764_2001__4a08d0940a,0.3,1,629,0.3046875,78,25.225194931030273,0.2588235139846802,0.9371510148048401,72427.50583199995,f062ce2748e0eb89f2c5b4cf1f572fa5e138c1115ea8313327afe6c9cc2f7181,f07bcaaee0bae92da2d4b6db0f4e6535c796c350113131d727b78660e839e4b0
n01440764_2121__bc5e50735a,0.3,1,387,0.3046875,78,22.38266944885254,0.2039215862751007,0.9134706258773804,52974.06610500002,daa6690036b9128aaa155ddea1283ef5fb56878a39e6e2191ffaf8012fba194d,ca8f611a25fc13a2aa377d4aa22a3ef9d92b05855bf5c0392dd7d46546f69152
n01440764_25090__be6855a4b6,0.3,1,40,0.3046875,78,6.581321716308594,0.02352944016456604,0.9918380975723267,5001.940853999713,c1d1940881c79911d68ee080cb31f0cdef3658657d8772207fff7da5729a6db1,c137900ae6ab98b0c24b800ece16f0c9e71b5038755e762e5cb67d4f77ea6d33
n01440764_2690__0c8f7b6563,0.3,0,2000,0.2421875,62,31.906911849975586,0.44705885648727417,0.8706188797950745,228660.8253090003,c4129e8b3a25c92436d2955a32c99da2e5562b55daa5a5aab6dafa5595b5a52e,c513b6d15a64cb2436dd955a36eb1da6cdd26b75d80da3a1344ad502a4b5d4cf
n01440764_29551__36cfe58fe7,0.3,0,2000,0.203125,52,30.798505783081055,0.46666666865348816,0.9006254076957703,204278.6795279999,e3c5812c3c3bd9b323633414ddc164b4843ee9695d8b8e7281dcb43d7389dcf3,e2c581aa1c39d93b33423284df447cbfa7beebb175078f72c2dc340d228c98f3
n01440764_29670__1d5674f1bc,0.3,1,114,0.3046875,78,13.430216789245605,0.07843136787414551,0.9590902924537659,17507.68724699992,cccc4ccc30cc5f32f33d666593323318666533f3331cce34d333337336633333,cc5e19cc74c30096a309666cbb3267bc66cf32237399cf6aadb3618b70707337
n01440764_29731__2dc679779c,0.3,1,1016,0.3046875,78,29.631908416748047,0.3960784673690796,0.886357843875885,118160.30445900015,b6aa1af02afb2a8fa88689b726952644b2d1958f7644f3591f453d36859fc764,b5191a942aeb2c8da890ac863a173e78d1d2f3a7f234beb02b6c9db09c97676c
n01440764_30331__75048cf1c5,0.3,1,1351,0.3046875,78,31.65876007080078,0.43529415130615234,0.8901346921920776,143864.29523800008,d1a7dab2265c213db40b356361997389fec8e7b89a8c666426c3db6424e566f3,d1a3d8b02378353cfc672ee57998d908772864fc1b15e08b2ed099a5367867d7
n01440764_3271__3b1ac301ba,0.3,1,349,0.3046875,78,22.708251953125,0.2392156720161438,0.9241028428077698,51367.698646000004,b53993286796ccd999c71334e679c6d14996e33ee659a99516b60ca418c95e9d,b59992b46b4cacc799e4b1867668c6c3d9868b38f3617d43f5a615661e8d5299
n01440764_3781__88727fdf2f,0.3,1,399,0.3046875,78,22.892366409301758,0.22352942824363708,0.9046829342842102,53868.25534899981,dca90a530dfbf7247a96e40a83b4bb6d2fb6c6849896f24949f937039de41c98,dc9108120d9af7277887f05ac790916b6df3ad609e43901be9ff2fd3508e9dc2
n01440764_4512__da0237bb9b,0.3,1,341,0.3046875,78,21.2379093170166,0.2078431248664856,0.9327744245529175,47332.928567000185,d93cf93e7954295e8d43cd474c864ca2a40af5e2bafa12aa78adeb450f4547b1,d92ff83f791609faad0c855c4f874eba840af75a16e200bba70b9d85c815e6cb
n01440764_5990__f7fa0a7a45,0.3,1,445,0.3046875,78,24.04412269592285,0.2078431248664856,0.9202327728271484,60873.12478400009,88ac72b9b2665613936774d3b0cdc69b53ae3866cb8e8ccda93159234747db34,8ace5208b06477339b663493319caf0e114e35e482cddc8a3bb89bb7e4d6ab7e
n01440764_6021__30512090c0,0.3,1,526,0.3046875,78,25.477500915527344,0.25882354378700256,0.9257966876029968,67245.088828,804d89b18f90930c52cf6bf68ce6adc16d0fd42e1adc8a5539835e4f626f2dee,b00b89b39fb1928e50e5e0f26e4c64cd2d0ed63654f8abe731fa550739c3bcc2
n01440764_6301__aa1afb9c7a,0.3,0,2000,0.25,64,32.69670104980469,0.48235294222831726,0.8639164566993713,219399.4192250002,f5e0dcd8da1fd965e582d5eaf45d99078929658a95ae2718325342207a8adfd5,f1e0d982d81ed97565b6def865b999450979279ed4dc27583263a4b85a12cce2
n01440764_6870__21d917a66b,0.3,1,377,0.3046875,78,19.53567886352539,0.19607844948768616,0.9591707587242126,46153.80076099973,9644cd6f32c6c301d326935bc926f69a58d98a70cd19ecb496d26cbbe4e68d27,9744c96f36e1cb27c2379bc28f37f6d968f99f34e679858a12b251d6ac2080e4
n01440764_7142__52fd32ed86,0.3,1,460,0.3046875,78,23.436752319335938,0.2352941334247589,0.9322598576545715,61068.34789300001,9ace4cd948666733b373f24c09b63cd0d33bf3f73392af83381c374c83221c17,dce64c8b4a66a6fcb270f2cc23333499f30b236c311ae97710f9668d43a3fc39
n01440764_7531__6c69bf3e5f,0.3,1,324,0.3046875,78,20.315513610839844,0.1764705777168274,0.9581738710403442,45495.63680200026,a7a7936b067b1a6169e777966618c87963c186269866a3c73e1fa0f9a3499a59,a72183d71e511d4659ef649e661ad8f949ec677f8e62cbca2600a776834bba81
n01440764_8451__d530b4a930,0.3,1,116,0.3046875,78,14.365777969360352,0.0784313976764679,0.9713244438171387,14625.701923000179,c13bd7983580e007c2cc0fb06d23d2deb2f82b67c98ff0d634e3c3cfc3413d36,c0b7da9c35a4f005c2d60d442d3f94dd36d51936c94fccb270962b4bfe0b36b3
n01440764_8531__95b67ff491,0.3,1,212,0.3046875,78,16.136510848999023,0.13725492358207703,0.9732339978218079,29704.570435999813,9f3cca4ce6c5a58b49275b6baa5855384ac9a3d36da6dac5ad969534d66c84d0,960dce6560c9adb56d235a6ebe6e51595a48ac9641a65a46b59567a696d1ce9a
n01440764_8611__6819fb2e18,0.3,1,122,0.3046875,78,13.683402061462402,0.08235296607017517,0.9805923700332642,13953.445462999753,c8d7bc803f028663c6712f40a0ea847d1f859fe3f032b65abfe3e609b82f9be0,c8c9bc693ea98273c6753f82b54390fc9f439eb4d4f4b2521642e071745d9da5
n01440764_8801__a988ea3fea,0.3,1,399,0.3046875,78,23.360403060913086,0.21960783004760742,0.9350731372833252,55885.804733999976,bc15a0fe85fa5e216a71e47ee5b2a4b1809e8e3060764d2944b74d9dc78af2de,ac1ba0f885295e3f6a37e032b561adfdc63e8e9d68590f68c1e26094d69df093
n01440764_9020__e1e97fa8bf,0.3,1,323,0.3046875,78,21.249544143676758,0.17647060751914978,0.959071159362793,34845.33111899964,8ccc4cef7371538e30cec9ce9e316531cf1b326069e7b2462cecc5b1b61ac98d,8cd81c4277919b85332c8b86933823b1df1f3455612fd64718eac3de37924cff
n01440764_9191__df1edc0dc0,0.3,1,338,0.3046875,78,21.369279861450195,0.18039217591285706,0.9357588887214661,48834.14566600004,898f2dcfa670a64fa1079dcd9895e41f970fdca4c219d427cc85da74f4bdcc10,890f218aa743e647a50f8e99949ae18d9ec594f5427c9676d5d6c291dcb0de37
n01440764_9442__1e05a1aa7d,0.3,1,422,0.3046875,78,24.112342834472656,0.24313727021217346,0.9317337870597839,56648.04964299992,f64ea3cc12045bacad72b61243731b2abd1591bb73b32b323551d437ca938f59,f60ca7cc534e5afe8975b421427d2bb3ae905292522be32133a9c363cdb29f71
n01440764_9720__05c6bcba61,0.3,1,1693,0.3046875,78,31.46607780456543,0.40784314274787903,0.8897255063056946,193587.72698299983,be644ec6849690d83f09e02739786db3f492c9392783824ff3790f16cc7a9f6c,be606ec68297d0b1370ed18c3971ef33d50b68c2b599a235b964863763669f66
n01440764_9811__296143ba43,0.3,1,452,0.3046875,78,23.819673538208008,0.22745099663734436,0.9473569393157959,54523.8490820002,e3cccd24f74df3744d2bc54b4a741dcad522da5248684ccf3ec42be5c33e3432,e3c5cd3df56cfa4c4529e0490a620c6d571ed236ce6fd6c32aa7274eee2094a6
n02102040_1030__86000996b3,0.3,1,604,0.3046875,78,25.808135986328125,0.2666666507720947,0.9050028920173645,86174.95882599996,f193e9b1869b4246da669c5869d96465f64c60cdc1ddf99e9f2c32c8d9957418,f1927931869b0a5eda648cf04899a46bfa4e5ce5f6a359d82f6f9d10983a69ac
n02102040_1252__a5bbbf6174,0.3,1,445,0.3046875,78,24.050935745239258,0.22745099663734436,0.9359355568885803,57339.450100999784,abec7553809bcaa4f5422abd3efe615710ab2e7436a469ca6eb70e6b4484499b,fb2474f2a0d9eabdf5403bc137aa6995918a2f61345b018e3b351e594eec67c2
n02102040_1272__b14409f0ab,0.3,0,2000,0.2265625,58,33.112060546875,0.4274510145187378,0.8683750629425049,235700.95703499965,e40862303f998fcf43e66999481c0e0eb0c779e6fb64f63574ab3c0e8f5b40fc,ec2876381df9a7c7e7e62999c81c484eb48519c1e97df2b13400acba0b53d6fd
n02102040_1292__c9bfabbd08,0.3,1,282,0.3046875,78,19.181991577148438,0.1882353127002716,0.954738199710846,43512.723797000035,e63cdedbcd43d9a41b98a65b646190c69b5e8d592cf9739673226a658ccc24ca,e664f401c8e3c966189ea2596c773c849b848c29ec0d75a073b74e6bccea76bf
n02102040_1310__7c55e5b306,0.3,1,604,0.3046875,78,26.113916397094727,0.32549020648002625,0.9144478440284729,78676.40962900032,be41c3bda5db5800aee3035cfc8c885377309b8bc84737a97b10ec6cd23e3f92,b661c3bfa9d75c04ac01236df4cfccb26233a3b5dc4e66c83d0bc05dba7057c1
n02102040_1430__96d3f4c0c5,0.3,1,114,0.3046875,78,13.228108406066895,0.0784313976764679,0.9822812080383301,14662.409389999993,dbdc3ad1969a9998d9639a2f59d9c98a48b6ad65738c949ca4c632f1b65148ce,9b953a95969a9bd8997b97e2c9593d8dcce145a67b9de4b15c86260096286dcc
n02102040_1720__bc0616b1d7,0.3,0,2000,0.203125,52,30.722322463989258,0.4156862497329712,0.8660921454429626,235814.8472839998,acc16e94c5a8edee235cb153f4661b231ab82bdc6956b437f2360ad603f2d1b4,bcc2661cc728ecee231cb010f4623b221bb82bf02d7a753bf24c9a762b9ee0bf
n02102040_1760__71f522221c,0.3,1,329,0.3046875,78,19.856082916259766,0.19215688109397888,0.969100296497345,38034.42169899972,e7b024b93cc9f2d6e2464d384991f0c95bbec966a654e739dc4b9c6283145dce,a63c34abb8c3f246e6664d22cc19f0d1dd02cd86b66dff18c963817fc1ef8909
n02102040_1782__0913e15b25,0.3,1,680,0.3046875,78,27.033794403076172,0.32549020648002625,0.9001554250717163,100578.36214400004,f04970139033d3043bce48b36ab99bace2982e326b876b8d1ffe72b27b60cd8d,f509b440003143032fc649fb7bb31aa862d8f2fa4fbb258fdc3ef4724919e64f
n02102040_2111__ec39e018cf,0.3,1,496,0.3046875,78,23.999319076538086,0.2392157018184662,0.950209379196167,65622.91987799972,e4e780df99e1eed16f885a86c250863ab1e31ece5b72e1c5943697183d8a389f,e4c788f5b9f9ee6267a8589acf4c942691931ccc7177f548a366ae31a749486a
n02102040_2702__22c8a020f2,0.3,0,2000,0.234375,60,32.752830505371094,0.4941176772117615,0.8408589959144592,233141.71081500035,983133a1c239667f58a63cc6665824d790ef673a637a65c2b7443792b34a735b,98a7332cd3ab667c44ee3ccc225a2edf90f3622a634c65d5f793251a33597113
n02102040_2792__69a01aec83,0.3,1,184,0.3046875,78,16.60933494567871,0.11372551321983337,0.9566182494163513,23654.04443000034,876126f2b11491984ecb6d638dac2b14c96a9b255b96dadabecbb02d852cdf27,97412e90b134949a76cbe55799289bbcc57f4ab5d09c408ba899bf50873edc7a
n02102040_2830__951910b270,0.3,0,2000,0.2578125,66,35.11613464355469,0.41960787773132324,0.8201019763946533,233749.441038,c6785cda39a7613633725e586c9cdc71a3242b26361a925a99db61879cfe94dc,c6705c9831a76936b1e70f6cee0dbcb9f9765373329d924e1a9173874c8c14d8
n02102040_3030__b9934cf0fc,0.3,1,164,0.3046875,78,14.437800407409668,0.11372548341751099,0.9784960150718689,22916.695443000208,af166801cd9aed9b397936fd34dc9e65d7249c8a66c261b019f466779249986c,a62e6803cd86e1d2396933ed3c9fd624be3196d2b6d02193f08e24f8427fd34f
n02102040_3141__66feef8519,0.3,0,2000,0.1796875,46,33.03525161743164,0.43529415130615234,0.8754919767379761,205888.45080700002,92b27ded6d5f1596a2eda9db491acd4da77632649aca8b13634566842436b313,92b37c696d599596a2edba7b499ecd4da7923274985a8f22478472f23620b35a
n02102040_3162__34fa328933,0.3,1,182,0.3046875,78,15.671137809753418,0.12156862020492554,0.9421200752258301,27430.877177000184,cece6ce636138b31b9a7229c9b4c0533cd929e6d240c1c63c59634dede6939af,cece68e736088339b991329ab92c4874c38b807fee913c74efa293cb964d79d4
n02102040_3420__fd4cf5661d,0.3,1,81,0.3046875,78,10.769328117370605,0.05490198731422424,0.9820773005485535,11511.261746999935,c9b0324d46639c6ce193db39ecc63cc7261ca0e7949e87197099eec676733378,cd9330cd07679c64e193da39d1d330ce2638d9a379a7cbb9ba79e18c6622488f
n02102040_3502__d8f21f20b3,0.3,1,162,0.3046875,78,14.254579544067383,0.11764705181121826,0.9548290967941284,23195.53783499987,8b1b3993a893724ea76cee669cc6e385331926f9cb359f6730e6998c97188923,cb1c79b9b8f33324a76c8845bc43a6ec329f25d0d12f9cd260f4991ed655439b
n02102040_352__fceac432da,0.3,0,2000,0.2734375,70,30.85681915283203,0.4745098054409027,0.8122581243515015,263821.367003,f7c63cf2bf2c932d2619b3f3809e6f440c6d1285445e10db535b124bb791d2db,f7c23cf2bd28833c2609b1f3a07c6a4bccdb134e4676901e1061da791eb6bf4d
n02102040_3532__dcec66b438,0.3,1,876,0.3046875,78,30.87898063659668,0.3843137323856354,0.8212067484855652,124579.82087800019,979b36467073c9c9cc0cd2743342999f8cf08c2364dc4bd3d87799a5e4dd24db,919b36467076e1cbcf2d907433c1d91bcca0fffc2a597c901b2e9f3532a5ec80
n02102040_3601__60f08bde42,0.3,1,392,0.3046875,78,20.353363037109375,0.22352942824363708,0.9350825548171997,54622.35570900066,e4c98fce3326333199b1cf323ccd3ccc6666e39b747a32719983c3c6332c9c98,e4d98da6132631c9dd93c62559e63cce3718e391ac627673d9f990cd284e0d97
n02102040_3640__454220a612,0.3,1,96,0.3046875,78,11.23554801940918,0.06666669249534607,0.9859837889671326,14783.520975000101,c11332c9ccec3336719bce4198997266dd9e113966e79998664c7e6699b364e6,81333449ce643b363193ceff795923668d38e3917447cd3b26cd838fd9380e47
n02102040_390__8100876487,0.3,0,2000,0.296875,76,34.467952728271484,0.45490196347236633,0.8204379081726074,247825.06236300015,af4ca258e2d8d2ced1998fa7afa3ddf031c7879f963c908c921cf61f9146a0e0,af5ca359e21ed2d4d591a1918f813ef071dea6379635e293d0fb14d9910d788c
n02102040_3960__2d6486c3ae,0.3,0,2000,0.140625,36,30.348312377929688,0.4274509847164154,0.9161564707756042,228644.39628500078,d663b0c6cd981b9333c9fcec1f761d9bfbe3718c4e66c23031c371288c672187,d633b1c64d8f17b331c9fcec1b3615bb7aa3f1cc6c73c230b9467130846e2187
n02102040_4070__c8c4e860d6,0.3,0,2000,0.296875,76,32.4317626953125,0.4431372582912445,0.7730807662010193,263559.0899459994,cc8b69ad3270d37267266ccc8e4c6e792cf9b8ca318b71b199129e37cb4cb1c6,ca8b698a32799332653606c78e8dee6538acaefe73c44b9b167a9236420738ef
n02102040_4492__1c4ea60109,0.3,1,322,0.3046875,78,21.305294036865234,0.1921568512916565,0.9629464745521545,44207.8771259994,fc167936c3bc3e071c7089f064c730c738696666e6e39ee9c4e64c8b180f378f,f916593c83b03c4f9c7b587027c7b6c1393d657ac4c29643aecabc153fcc6348
n02102040_451__1807882f35,0.3,1,190,0.3046875,78,15.279494285583496,0.12156862020492554,0.9726396203041077,21512.902475000374,98ccf3310e4618cc7733471918ec4ee671197f8be276d9c7847ea59b91d98626,9cccf3330e4e19c86733468979c4140662f9efd76560f599cea08b9dbc48bb96
n02102040_4670__5ca7c7bdd9,0.3,1,298,0.3046875,78,14.253823280334473,0.17647060751914978,0.9597247838973999,35040.232742000626,e333dd8cdcc6c4ccd333d33389999cc6966e33333f39794840c4cc551bbb7301,f333d8d8d878ec4cdb39f371c8898a6ed6c4209126e66e8a44eecc8e1f9b61e4
n02102040_5620__675d1ab53f,0.3,0,2000,0.25,64,32.89105224609375,0.384313702583313,0.8083061575889587,281161.6656820006,8b0caf1e6570509b9db195254ac3c74614b5b93191cfdbc6ce969ce4b24b339b,8b4e8f0f6564528b9ead94659993c7660e95bbb035ce9398c65c5d343b4e915a
