2026-03-27 15:05:28.986882
file,optimized_file,target_file,target_image_path,l2,l_inf,ssim,steps
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_29670__1d5674f1bc.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_29670__1d5674f1bc_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_29670__1d5674f1bc_target.png,data/imagenette2-320/train/n01440764/n01440764_30188.JPEG,16.034385681152344,0.07450982928276062,0.9542222619056702,121
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_30331__75048cf1c5.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_30331__75048cf1c5_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_30331__75048cf1c5_target.png,data/imagenette2-320/train/n03888257/n03888257_14089.JPEG,10.392905235290527,0.08235296607017517,0.992630660533905,121
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_3271__3b1ac301ba.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_3271__3b1ac301ba_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_3271__3b1ac301ba_target.png,data/imagenette2-320/train/n03394916/n03394916_39096.JPEG,13.15757942199707,0.5843137502670288,0.9673315286636353,2591
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_6870__21d917a66b.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_6870__21d917a66b_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_6870__21d917a66b_target.png,data/imagenette2-320/train/n03445777/n03445777_3939.JPEG,9.051603317260742,0.094117671251297,0.9905968904495239,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_7142__52fd32ed86.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_7142__52fd32ed86_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_7142__52fd32ed86_target.png,data/imagenette2-320/train/n03888257/n03888257_15019.JPEG,12.83683967590332,0.24313727021217346,0.9824140071868896,711
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_8611__6819fb2e18.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_8611__6819fb2e18_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_8611__6819fb2e18_target.png,data/imagenette2-320/train/n01440764/n01440764_1666.JPEG,12.002036094665527,0.10196077823638916,0.9834992289543152,151
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9020__e1e97fa8bf.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9020__e1e97fa8bf_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9020__e1e97fa8bf_target.png,data/imagenette2-320/train/n01440764/n01440764_505.JPEG,4.072265625,0.02352944016456604,0.9982104897499084,41
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9191__df1edc0dc0.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9191__df1edc0dc0_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9191__df1edc0dc0_target.png,data/imagenette2-320/train/n01440764/n01440764_2919.JPEG,23.01922607421875,0.14509806036949158,0.9391658902168274,221
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9442__1e05a1aa7d.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9442__1e05a1aa7d_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n01440764_9442__1e05a1aa7d_target.png,data/imagenette2-320/train/n03425413/n03425413_20607.JPEG,19.847558975219727,0.11764708161354065,0.9856062531471252,171
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1292__c9bfabbd08.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_1292__c9bfabbd08_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_1292__c9bfabbd08_target.png,data/imagenette2-320/train/n01440764/n01440764_14893.JPEG,12.246397972106934,0.09803920984268188,0.9797549843788147,151
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_2830__951910b270.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_2830__951910b270_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_2830__951910b270_target.png,data/imagenette2-320/train/n02979186/n02979186_14279.JPEG,9.27851390838623,0.10196080803871155,0.9875877499580383,151
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_3141__66feef8519.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3141__66feef8519_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3141__66feef8519_target.png,data/imagenette2-320/train/n03445777/n03445777_8015.JPEG,8.903910636901855,0.09803923964500427,0.9928012490272522,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_3601__60f08bde42.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3601__60f08bde42_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3601__60f08bde42_target.png,data/imagenette2-320/train/n03445777/n03445777_17157.JPEG,6.345245838165283,0.06666666269302368,0.9927230477333069,111
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_3960__2d6486c3ae.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3960__2d6486c3ae_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_3960__2d6486c3ae_target.png,data/imagenette2-320/train/n02102040/n02102040_3066.JPEG,6.54328727722168,0.09019610285758972,0.9964272975921631,121
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_4670__5ca7c7bdd9.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_4670__5ca7c7bdd9_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_4670__5ca7c7bdd9_target.png,data/imagenette2-320/train/n01440764/n01440764_14074.JPEG,7.672314167022705,0.09019607305526733,0.9899516105651855,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_610__f1ad01fab6.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_610__f1ad01fab6_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_610__f1ad01fab6_target.png,data/imagenette2-320/train/n02979186/n02979186_15085.JPEG,19.26439666748047,0.22352942824363708,0.9634157419204712,321
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_621__2fbeac06e3.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_621__2fbeac06e3_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_621__2fbeac06e3_target.png,data/imagenette2-320/train/n02979186/n02979186_14536.JPEG,12.782879829406738,0.1294117569923401,0.9899600744247437,191
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_681__b9072ad416.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_681__b9072ad416_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_681__b9072ad416_target.png,data/imagenette2-320/train/n03417042/n03417042_10796.JPEG,14.399556159973145,0.10588237643241882,0.9752062559127808,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_682__886e10e610.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_682__886e10e610_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_682__886e10e610_target.png,data/imagenette2-320/train/n02102040/n02102040_725.JPEG,18.224700927734375,0.16470587253570557,0.9833069443702698,231
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_742__d66bc4c830.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_742__d66bc4c830_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_742__d66bc4c830_target.png,data/imagenette2-320/train/n02979186/n02979186_6314.JPEG,15.006295204162598,0.12156865000724792,0.9802858233451843,181
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_7510__af310b199f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_7510__af310b199f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_7510__af310b199f_target.png,data/imagenette2-320/train/n02102040/n02102040_3183.JPEG,8.815404891967773,0.10588237643241882,0.9878663420677185,171
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_911__9c475a9da7.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_911__9c475a9da7_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02102040_911__9c475a9da7_target.png,data/imagenette2-320/train/n02102040/n02102040_328.JPEG,6.120724678039551,0.07843136787414551,0.9945461750030518,121
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_10230__14fb742b0f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10230__14fb742b0f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10230__14fb742b0f_target.png,data/imagenette2-320/train/n03417042/n03417042_9023.JPEG,18.24238395690918,0.12941178679466248,0.9445939660072327,191
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_10250__55f1f0866f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10250__55f1f0866f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10250__55f1f0866f_target.png,data/imagenette2-320/train/n02979186/n02979186_25726.JPEG,13.232305526733398,0.1411764919757843,0.9837373495101929,221
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_10271__ae8af63090.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10271__ae8af63090_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_10271__ae8af63090_target.png,data/imagenette2-320/train/n03000684/n03000684_13483.JPEG,12.221822738647461,0.08235293626785278,0.972435712814331,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_11861__b6ee135b41.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_11861__b6ee135b41_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_11861__b6ee135b41_target.png,data/imagenette2-320/train/n02979186/n02979186_9587.JPEG,17.440576553344727,0.10196080803871155,0.9913845658302307,171
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_12092__226c2eec5e.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_12092__226c2eec5e_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_12092__226c2eec5e_target.png,data/imagenette2-320/train/n03417042/n03417042_26885.JPEG,10.718079566955566,0.05882352590560913,0.995057225227356,101
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_12681__c0197b8b66.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_12681__c0197b8b66_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_12681__c0197b8b66_target.png,data/imagenette2-320/train/n01440764/n01440764_2816.JPEG,22.013200759887695,0.16862744092941284,0.9788247346878052,241
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_1281__517b9ab4fd.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_1281__517b9ab4fd_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_1281__517b9ab4fd_target.png,data/imagenette2-320/train/n03417042/n03417042_5514.JPEG,28.601009368896484,0.16470587253570557,0.766023576259613,261
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_13851__8dda2d446f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_13851__8dda2d446f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_13851__8dda2d446f_target.png,data/imagenette2-320/train/n02102040/n02102040_1305.JPEG,12.49226188659668,0.09803920984268188,0.9819261431694031,141
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_13510__0db526b799.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_13510__0db526b799_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_13510__0db526b799_target.png,data/imagenette2-320/train/n02102040/n02102040_6503.JPEG,35.83488082885742,0.2352941334247589,0.7598952054977417,341
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_15511__fe7d14deac.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_15511__fe7d14deac_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_15511__fe7d14deac_target.png,data/imagenette2-320/train/n02979186/n02979186_5947.JPEG,15.21866512298584,0.1254902184009552,0.9794084429740906,191
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_19390__435381260e.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_19390__435381260e_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_19390__435381260e_target.png,data/imagenette2-320/train/n02102040/n02102040_3649.JPEG,25.430070877075195,0.18039217591285706,0.9790499806404114,271
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_1961__c2b29c1799.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_1961__c2b29c1799_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_1961__c2b29c1799_target.png,data/imagenette2-320/train/n02979186/n02979186_3014.JPEG,25.53291130065918,0.15294116735458374,0.7419068217277527,211
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_22111__aedce96dea.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_22111__aedce96dea_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_22111__aedce96dea_target.png,data/imagenette2-320/train/n02979186/n02979186_13637.JPEG,7.789121150970459,0.06666666269302368,0.993283748626709,111
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_5460__b17845e685.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5460__b17845e685_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5460__b17845e685_target.png,data/imagenette2-320/train/n02979186/n02979186_2127.JPEG,16.933185577392578,0.16078433394432068,0.9912471175193787,231
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_5411__23154fdefd.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5411__23154fdefd_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5411__23154fdefd_target.png,data/imagenette2-320/train/n02979186/n02979186_12259.JPEG,37.75144958496094,0.24705883860588074,0.9727033376693726,361
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_562__a12185e7fe.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_562__a12185e7fe_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_562__a12185e7fe_target.png,data/imagenette2-320/train/n01440764/n01440764_334.JPEG,15.525875091552734,0.08627453446388245,0.9756150245666504,131
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_7060__89f88739d3.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_7060__89f88739d3_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_7060__89f88739d3_target.png,data/imagenette2-320/train/n02979186/n02979186_10365.JPEG,21.45103645324707,0.12156862020492554,0.9902041554450989,191
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_5792__d7a2bfcfae.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5792__d7a2bfcfae_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_5792__d7a2bfcfae_target.png,data/imagenette2-320/train/n02979186/n02979186_7743.JPEG,21.65294075012207,0.5098038911819458,0.9834752678871155,2861
/home/exouser/ar-sec-eval/inputs/inputs_500/n02979186_9811__08439e055d.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_9811__08439e055d_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n02979186_9811__08439e055d_target.png,data/imagenette2-320/train/n01440764/n01440764_1566.JPEG,14.257445335388184,0.08235296607017517,0.9675300717353821,131
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_12170__9a7d58887c.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12170__9a7d58887c_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12170__9a7d58887c_target.png,data/imagenette2-320/train/n02979186/n02979186_11524.JPEG,27.24193572998047,0.19607841968536377,0.9848607182502747,301
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_12430__7805c36f02.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12430__7805c36f02_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12430__7805c36f02_target.png,data/imagenette2-320/train/n03417042/n03417042_22828.JPEG,4.0094733238220215,0.05098041892051697,0.9977919459342957,81
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_12642__29b8afc5f1.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12642__29b8afc5f1_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_12642__29b8afc5f1_target.png,data/imagenette2-320/train/n01440764/n01440764_5068.JPEG,12.268248558044434,0.19215688109397888,0.9772002696990967,311
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_13511__966e1bf39a.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_13511__966e1bf39a_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_13511__966e1bf39a_target.png,data/imagenette2-320/train/n03445777/n03445777_3927.JPEG,16.881376266479492,0.11764708161354065,0.9640027284622192,181
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_16072__afb4c481fc.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16072__afb4c481fc_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16072__afb4c481fc_target.png,data/imagenette2-320/train/n03888257/n03888257_9864.JPEG,7.333703517913818,0.07450979948043823,0.9944169521331787,111
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_16372__d795764fa2.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16372__d795764fa2_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16372__d795764fa2_target.png,data/imagenette2-320/train/n02102040/ILSVRC2012_val_00017664.JPEG,13.052535057067871,0.18039214611053467,0.9845742583274841,231
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_16591__fc8ca8fc0f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16591__fc8ca8fc0f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16591__fc8ca8fc0f_target.png,data/imagenette2-320/train/n03445777/n03445777_724.JPEG,13.53007698059082,0.12156865000724792,0.9398890733718872,191
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_15691__c28084ca1a.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_15691__c28084ca1a_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_15691__c28084ca1a_target.png,data/imagenette2-320/train/n02979186/n02979186_22845.JPEG,22.542438507080078,0.14117646217346191,0.7375389933586121,221
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_17281__59c6119896.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_17281__59c6119896_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_17281__59c6119896_target.png,data/imagenette2-320/train/n03394916/n03394916_21075.JPEG,12.578387260437012,0.13725492358207703,0.9785961508750916,211
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_16431__9c862d19a8.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16431__9c862d19a8_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_16431__9c862d19a8_target.png,data/imagenette2-320/train/n02102040/n02102040_1785.JPEG,11.939505577087402,0.7411764860153198,0.9891242980957031,6151
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_18242__ac1425332d.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_18242__ac1425332d_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_18242__ac1425332d_target.png,data/imagenette2-320/train/n03000684/n03000684_14554.JPEG,14.571513175964355,0.07450979948043823,0.992665708065033,121
/home/exouser/ar-sec-eval/inputs/inputs_500/n03000684_25411__8b38d6cf1e.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_25411__8b38d6cf1e_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_phash/n03000684_25411__8b38d6cf1e_target.png,data/imagenette2-320/train/n03394916/n03394916_5856.JPEG,7.188864707946777,0.094117671251297,0.9953916072845459,141
