2026-03-27 12:29:52.016502
file,optimized_file,target_file,target_image_path,l2,l_inf,ssim,steps
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_6870__21d917a66b.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_6870__21d917a66b_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_6870__21d917a66b_target.png,data/imagenette2-320/train/n01440764/n01440764_19807.JPEG,20.251209259033203,0.3019607961177826,0.978096067905426,1061
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_7142__52fd32ed86.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_7142__52fd32ed86_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_7142__52fd32ed86_target.png,data/imagenette2-320/train/n02102040/n02102040_2377.JPEG,19.67386817932129,0.3294117748737335,0.9778298735618591,1041
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_8451__d530b4a930.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8451__d530b4a930_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8451__d530b4a930_target.png,data/imagenette2-320/train/n03445777/n03445777_8403.JPEG,14.61983585357666,0.10196080803871155,0.9701749086380005,181
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_7531__6c69bf3e5f.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_7531__6c69bf3e5f_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_7531__6c69bf3e5f_target.png,data/imagenette2-320/train/n01440764/n01440764_4979.JPEG,20.054338455200195,0.35686278343200684,0.9812575578689575,1881
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_8611__6819fb2e18.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8611__6819fb2e18_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8611__6819fb2e18_target.png,data/imagenette2-320/train/n01440764/n01440764_2684.JPEG,13.00537109375,0.07058823108673096,0.9812767505645752,131
/home/exouser/ar-sec-eval/inputs/inputs_500/ILSVRC2012_val_00003351__a4591751d1.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/ILSVRC2012_val_00003351__a4591751d1_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/ILSVRC2012_val_00003351__a4591751d1_target.png,data/imagenette2-320/train/n03028079/n03028079_21667.JPEG,13.770028114318848,0.2823529541492462,0.9754880666732788,761
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_8801__a988ea3fea.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8801__a988ea3fea_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_8801__a988ea3fea_target.png,data/imagenette2-320/train/n03425413/n03425413_21604.JPEG,29.253225326538086,0.6039215922355652,0.9479538202285767,2051
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9191__df1edc0dc0.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9191__df1edc0dc0_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9191__df1edc0dc0_target.png,data/imagenette2-320/train/n03425413/n03425413_9208.JPEG,19.133220672607422,0.250980406999588,0.9686589241027832,1151
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9442__1e05a1aa7d.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9442__1e05a1aa7d_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9442__1e05a1aa7d_target.png,data/imagenette2-320/train/n03417042/n03417042_14567.JPEG,21.134963989257812,0.2980392277240753,0.9793868064880371,761
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9720__05c6bcba61.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9720__05c6bcba61_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9720__05c6bcba61_target.png,data/imagenette2-320/train/n01440764/n01440764_6275.JPEG,15.051765441894531,0.14117646217346191,0.9868819117546082,411
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_9811__296143ba43.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9811__296143ba43_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_9811__296143ba43_target.png,data/imagenette2-320/train/n03425413/n03425413_21395.JPEG,25.583351135253906,0.33725491166114807,0.9713733196258545,1211
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1030__86000996b3.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1030__86000996b3_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1030__86000996b3_target.png,data/imagenette2-320/train/n02102040/n02102040_337.JPEG,14.317229270935059,0.21568629145622253,0.9833627343177795,551
/home/exouser/ar-sec-eval/inputs/inputs_500/n01440764_3271__3b1ac301ba.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_3271__3b1ac301ba_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n01440764_3271__3b1ac301ba_target.png,data/imagenette2-320/train/n03888257/n03888257_65516.JPEG,41.86478042602539,0.7647058963775635,0.8922854065895081,4741
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1252__a5bbbf6174.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1252__a5bbbf6174_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1252__a5bbbf6174_target.png,data/imagenette2-320/train/n02102040/n02102040_189.JPEG,25.638704299926758,0.3607843220233917,0.9488121867179871,1031
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1292__c9bfabbd08.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1292__c9bfabbd08_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1292__c9bfabbd08_target.png,data/imagenette2-320/train/n02102040/n02102040_155.JPEG,20.82223892211914,0.3333333432674408,0.9699089527130127,771
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1272__b14409f0ab.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1272__b14409f0ab_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1272__b14409f0ab_target.png,data/imagenette2-320/train/n02102040/n02102040_1234.JPEG,29.05052947998047,0.3843137323856354,0.9627136588096619,921
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1310__7c55e5b306.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1310__7c55e5b306_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1310__7c55e5b306_target.png,data/imagenette2-320/train/n02102040/n02102040_5125.JPEG,29.823793411254883,0.7490196228027344,0.9676443338394165,4871
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1720__bc0616b1d7.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1720__bc0616b1d7_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1720__bc0616b1d7_target.png,data/imagenette2-320/train/n02102040/n02102040_7594.JPEG,17.221168518066406,0.1411764919757843,0.977322518825531,381
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1760__71f522221c.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1760__71f522221c_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1760__71f522221c_target.png,data/imagenette2-320/train/n03000684/n03000684_19434.JPEG,14.495521545410156,0.094117671251297,0.9832842946052551,201
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1430__96d3f4c0c5.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1430__96d3f4c0c5_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1430__96d3f4c0c5_target.png,data/imagenette2-320/train/n03445777/n03445777_6574.JPEG,26.139116287231445,0.41960781812667847,0.9587135910987854,3101
/home/exouser/ar-sec-eval/inputs/inputs_500/n02102040_1782__0913e15b25.jpeg,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1782__0913e15b25_opt.png,/home/exouser/ar-sec-eval/collision_attack_outputs_nhash/n02102040_1782__0913e15b25_target.png,data/imagenette2-320/train/n03000684/n03000684_10936.JPEG,29.589256286621094,0.729411780834198,0.9730402827262878,4381
