image_id,threshold,success,steps,dist_norm,dist_raw,l2,l_inf,ssim,time_ms,orig_hash_hex,final_hash_hex
n02102040_3502__d8f21f20b3,0.3,1,162,0.3046875,78,14.254579544067383,0.11764705181121826,0.9548290967941284,19060.669181000092,8b1b3993a893724ea76cee669cc6e385331926f9cb359f6730e6998c97188923,cb1c79b9b8f33324a76c8845bc43a6ec329f25d0d12f9cd260f4991ed655439b
n02102040_352__fceac432da,0.3,1,2835,0.3046875,78,33.394264221191406,0.5607843399047852,0.7838113903999329,320838.11261000007,f7c63cf2bf2c932d2619b3f3809e6f440c6d1285445e10db535b124bb791d2db,f7c23cf0bd28833c2649b1f3a0744a4bccd3134e4676901e3061da7d1ebebf4d
n02102040_3532__dcec66b438,0.3,1,876,0.3046875,78,30.87898063659668,0.3843137323856354,0.8212067484855652,100660.72563600005,979b36467073c9c9cc0cd2743342999f8cf08c2364dc4bd3d87799a5e4dd24db,919b36467076e1cbcf2d907433c1d91bcca0fffc2a597c901b2e9f3532a5ec80
n02102040_3601__60f08bde42,0.3,1,392,0.3046875,78,20.353363037109375,0.22352942824363708,0.9350825548171997,39541.28452199984,e4c98fce3326333199b1cf323ccd3ccc6666e39b747a32719983c3c6332c9c98,e4d98da6132631c9dd93c62559e63cce3718e391ac627673d9f990cd284e0d97
n02102040_3640__454220a612,0.3,1,96,0.3046875,78,11.23554801940918,0.06666669249534607,0.9859837889671326,10839.325017999954,c11332c9ccec3336719bce4198997266dd9e113966e79998664c7e6699b364e6,81333449ce643b363193ceff795923668d38e3917447cd3b26cd838fd9380e47
n02102040_390__8100876487,0.3,1,2225,0.3046875,78,35.197601318359375,0.47058823704719543,0.8135176301002502,218622.0495890002,af4ca258e2d8d2ced1998fa7afa3ddf031c7879f963c908c921cf61f9146a0e0,af5ca359e21ed2d4d591a1918f813ef071dea6379631e293d0fb14d9910d789c
n02102040_3960__2d6486c3ae,0.3,0,4000,0.171875,44,36.12495422363281,0.545098066329956,0.8853557109832764,347840.37731700006,d663b0c6cd981b9333c9fcec1f761d9bfbe3718c4e66c23031c371288c672187,d637b1c64d8f17b335c1fcec1b3615ba7a83f1cd6c73c234b9067130846e2187
n02102040_4070__c8c4e860d6,0.3,1,2371,0.3046875,78,33.62089538574219,0.4745097756385803,0.7564097046852112,268052.2783140002,cc8b69ad3270d37267266ccc8e4c6e792cf9b8ca318b71b199129e37cb4cb1c6,ca8b698a32799332657606c78e8dee6538acaefe63c44b9b167a9236420738ef
n02102040_4492__1c4ea60109,0.3,1,322,0.3046875,78,21.305294036865234,0.1921568512916565,0.9629464745521545,32142.84120900015,fc167936c3bc3e071c7089f064c730c738696666e6e39ee9c4e64c8b180f378f,f916593c83b03c4f9c7b587027c7b6c1393d657ac4c29643aecabc153fcc6348
n02102040_451__1807882f35,0.3,1,190,0.3046875,78,15.279494285583496,0.12156862020492554,0.9726396203041077,16399.659130999906,98ccf3310e4618cc7733471918ec4ee671197f8be276d9c7847ea59b91d98626,9cccf3330e4e19c86733468979c4140662f9efd76560f599cea08b9dbc48bb96
n02102040_4670__5ca7c7bdd9,0.3,1,298,0.3046875,78,14.253823280334473,0.17647060751914978,0.9597247838973999,29287.52511399989,e333dd8cdcc6c4ccd333d33389999cc6966e33333f39794840c4cc551bbb7301,f333d8d8d878ec4cdb39f371c8898a6ed6c4209126e66e8a44eecc8e1f9b61e4
n02102040_5620__675d1ab53f,0.3,0,4000,0.2578125,66,38.730403900146484,0.5058823823928833,0.7389005422592163,410278.32423599967,8b0caf1e6570509b9db195254ac3c74614b5b93191cfdbc6ce969ce4b24b339b,8b4e8f0f6566528b9ead94659993c7660e95bbb0354e9398c65c5d343b4e915a
